Frame,Time,Temperature,Arduino_Line,Distance,CircleLeft_X,CircleLeft_Y,CircleLeft_Radius,CircleRight_X,CircleRight_Y,CircleRight_Radius
8695.0,2528893.0,615.8,12584.0,980.03,505.5,661.5,170.60000610351562,1486.5,669.5,176.10000610351562
8696.0,2528893.0,615.8,12584.0,984.02,1487.5,669.5,176.10000610351562,504.5,664.5,173.89999389648438
8697.0,2528893.0,615.8,12584.0,984.0,1487.5,669.5,176.10000610351562,504.5,668.5,170.60000610351562
8698.0,2528893.0,615.8,12584.0,986.01,504.5,664.5,173.89999389648438,1489.5,668.5,175.0
8699.0,2528893.0,615.8,12584.0,984.0,505.5,665.5,173.89999389648438,1489.5,668.5,175.0
8700.0,2528893.0,615.8,12584.0,982.01,505.5,661.5,170.60000610351562,1487.5,666.5,172.8000030517578
8701.0,2528893.0,615.8,12584.0,986.0,504.5,664.5,173.89999389648438,1490.5,666.5,172.8000030517578
8702.0,2529097.0,615.8,12585.0,982.0,507.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8703.0,2529097.0,615.8,12585.0,984.02,504.5,664.5,173.89999389648438,1487.5,669.5,175.0
8704.0,2529097.0,615.8,12585.0,980.0,507.5,663.5,172.8000030517578,1488.5,665.5,172.8000030517578
8705.0,2529097.0,615.8,12585.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8706.0,2529097.0,615.8,12585.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8707.0,2529097.0,615.8,12585.0,982.0,507.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8708.0,2529097.0,615.8,12585.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8709.0,2529097.0,615.8,12585.0,984.01,1490.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8710.0,2529097.0,615.8,12585.0,980.02,505.5,661.5,170.60000610351562,1486.5,667.5,175.0
8711.0,2529097.0,615.8,12585.0,982.0,504.5,668.5,170.60000610351562,1486.5,667.5,175.0
8712.0,2529097.0,615.8,12585.0,984.0,506.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8713.0,2529097.0,615.8,12585.0,984.0,505.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8714.0,2529306.0,615.8,12586.0,986.0,504.5,668.5,170.60000610351562,1489.5,665.5,172.8000030517578
8715.0,2529306.0,615.8,12586.0,986.0,504.5,668.5,170.60000610351562,1489.5,670.5,173.89999389648438
8716.0,2529306.0,615.8,12586.0,980.03,1488.5,669.5,175.0,507.5,662.5,172.8000030517578
8717.0,2529306.0,615.8,12586.0,982.01,505.5,665.5,173.89999389648438,1488.5,670.5,175.0
8718.0,2529306.0,615.8,12586.0,988.0,497.5,665.5,170.60000610351562,1486.5,668.5,176.10000610351562
8719.0,2529306.0,615.8,12586.0,988.0,497.5,665.5,170.60000610351562,1486.5,668.5,176.10000610351562
8720.0,2529306.0,615.8,12586.0,990.01,1488.5,669.5,175.0,497.5,665.5,170.60000610351562
8721.0,2529306.0,615.8,12586.0,990.0,497.5,665.5,170.60000610351562,1488.5,666.5,172.8000030517578
8722.0,2529306.0,615.8,12586.0,990.01,497.5,665.5,170.60000610351562,1488.5,669.5,175.0
8723.0,2529306.0,615.8,12586.0,982.01,504.5,668.5,170.60000610351562,1485.5,672.5,171.6999969482422
8724.0,2529306.0,615.8,12586.0,984.0,504.5,668.5,170.60000610351562,1488.5,669.5,175.0
8725.0,2529306.0,615.8,12586.0,984.0,1488.5,669.5,175.0,504.5,668.5,170.60000610351562
8726.0,2529306.0,615.8,12586.0,986.01,502.5,666.5,168.39999389648438,1488.5,669.5,175.0
8727.0,2529511.0,615.9,12587.0,980.01,507.5,663.5,172.8000030517578,1487.5,668.5,176.10000610351562
8728.0,2529511.0,615.9,12587.0,982.0,504.5,668.5,170.60000610351562,1486.5,669.5,176.10000610351562
8729.0,2529511.0,615.9,12587.0,984.01,504.5,664.5,173.89999389648438,1487.5,668.5,175.0
8730.0,2529511.0,615.9,12587.0,980.02,507.5,663.5,172.8000030517578,1488.5,669.5,175.0
8731.0,2529511.0,615.9,12587.0,980.02,507.5,663.5,172.8000030517578,1488.5,669.5,175.0
8732.0,2529511.0,615.9,12587.0,984.01,1487.5,668.5,175.0,504.5,664.5,173.89999389648438
8733.0,2529511.0,615.9,12587.0,982.01,505.5,661.5,170.60000610351562,1487.5,666.5,172.8000030517578
8734.0,2529511.0,615.9,12587.0,978.05,505.5,661.5,170.60000610351562,1484.5,672.5,171.6999969482422
8735.0,2529511.0,615.9,12587.0,978.05,505.5,661.5,170.60000610351562,1484.5,672.5,171.6999969482422
8736.0,2529511.0,615.9,12587.0,978.05,505.5,661.5,170.60000610351562,1484.5,672.5,171.6999969482422
8737.0,2529511.0,615.9,12587.0,980.02,507.5,663.5,172.8000030517578,1488.5,669.5,175.0
8738.0,2529511.0,615.9,12587.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8739.0,2529717.0,615.9,12588.0,980.02,507.5,663.5,172.8000030517578,1488.5,669.5,175.0
8740.0,2529717.0,615.9,12588.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8741.0,2529717.0,615.9,12588.0,978.05,505.5,661.5,170.60000610351562,1483.5,672.5,171.6999969482422
8742.0,2529717.0,615.9,12588.0,982.01,505.5,661.5,170.60000610351562,1488.5,666.5,172.8000030517578
8743.0,2529717.0,615.9,12588.0,984.02,505.5,661.5,170.60000610351562,1489.5,667.5,172.8000030517578
8744.0,2529717.0,615.9,12588.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8745.0,2529717.0,615.9,12588.0,982.05,507.5,663.5,172.8000030517578,1489.5,673.5,171.6999969482422
8746.0,2529717.0,615.9,12588.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8747.0,2529717.0,615.9,12588.0,984.0,1488.5,666.5,172.8000030517578,504.5,664.5,173.89999389648438
8748.0,2529717.0,615.9,12588.0,980.01,1487.5,668.5,175.0,507.5,663.5,172.8000030517578
8749.0,2529717.0,615.9,12588.0,984.0,1487.5,668.5,175.0,503.5,667.5,168.39999389648438
8750.0,2529717.0,615.9,12588.0,980.01,1487.5,668.5,176.10000610351562,507.5,663.5,172.8000030517578
8751.0,2529717.0,615.9,12588.0,982.0,1488.5,669.5,175.0,505.5,669.5,170.60000610351562
8752.0,2529926.0,616.0,12589.0,984.0,1488.5,669.5,175.0,503.5,667.5,168.39999389648438
8753.0,2529926.0,616.0,12589.0,984.0,1488.5,669.5,175.0,503.5,667.5,168.39999389648438
8754.0,2529926.0,616.0,12589.0,984.0,1488.5,669.5,175.0,504.5,668.5,170.60000610351562
8755.0,2529926.0,616.0,12589.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8756.0,2529926.0,616.0,12589.0,980.02,505.5,661.5,170.60000610351562,1486.5,668.5,176.10000610351562
8757.0,2529926.0,616.0,12589.0,986.0,502.5,666.5,168.39999389648438,1488.5,666.5,172.8000030517578
8758.0,2529926.0,616.0,12589.0,980.01,1487.5,668.5,176.10000610351562,507.5,663.5,172.8000030517578
8759.0,2529926.0,616.0,12589.0,980.0,507.5,663.5,172.8000030517578,1488.5,666.5,172.8000030517578
8760.0,2529926.0,616.0,12589.0,986.0,1488.5,669.5,175.0,502.5,667.5,168.39999389648438
8761.0,2529926.0,616.0,12589.0,980.02,1488.5,669.5,175.0,507.5,663.5,172.8000030517578
8762.0,2529926.0,616.0,12589.0,988.0,1490.5,666.5,172.8000030517578,502.5,667.5,168.39999389648438
8763.0,2529926.0,616.0,12589.0,986.0,1488.5,666.5,172.8000030517578,502.5,666.5,168.39999389648438
8764.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,669.5,170.60000610351562
8765.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,669.5,170.60000610351562
8766.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,669.5,170.60000610351562
8767.0,2530144.0,615.9,12590.0,982.0,505.5,668.5,170.60000610351562,1488.5,666.5,172.8000030517578
8768.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8769.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8770.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8771.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8772.0,2530144.0,615.9,12590.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8773.0,2530144.0,615.9,12590.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8774.0,2530144.0,615.9,12590.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8775.0,2530144.0,615.9,12590.0,982.01,505.5,661.5,170.60000610351562,1488.5,666.5,172.8000030517578
8776.0,2530144.0,615.9,12590.0,980.01,507.5,663.5,172.8000030517578,1487.5,668.5,176.10000610351562
8777.0,2530350.0,616.0,12591.0,980.01,507.5,663.5,172.8000030517578,1487.5,668.5,176.10000610351562
8778.0,2530350.0,616.0,12591.0,978.01,507.5,663.5,172.8000030517578,1486.5,668.5,175.0
8779.0,2530350.0,616.0,12591.0,980.0,507.5,663.5,172.8000030517578,1488.5,666.5,172.8000030517578
8780.0,2530350.0,616.0,12591.0,980.01,1487.5,668.5,176.10000610351562,507.5,663.5,172.8000030517578
8781.0,2530350.0,616.0,12591.0,984.0,1487.5,668.5,176.10000610351562,504.5,668.5,170.60000610351562
8782.0,2530350.0,616.0,12591.0,984.0,1488.5,666.5,172.8000030517578,503.5,665.5,175.0
8783.0,2530350.0,616.0,12591.0,990.01,1488.5,669.5,175.0,497.5,665.5,169.5
8784.0,2530350.0,616.0,12591.0,990.0,1487.5,668.5,176.10000610351562,497.5,665.5,169.5
8785.0,2530350.0,616.0,12591.0,990.0,1487.5,668.5,176.10000610351562,497.5,665.5,169.5
8786.0,2530350.0,616.0,12591.0,990.0,1487.5,668.5,176.10000610351562,497.5,665.5,169.5
8787.0,2530350.0,616.0,12591.0,990.0,1487.5,668.5,176.10000610351562,497.5,665.5,170.60000610351562
8788.0,2530350.0,616.0,12591.0,984.0,1488.5,666.5,172.8000030517578,503.5,667.5,168.39999389648438
8789.0,2530553.0,616.0,12592.0,982.0,504.5,668.5,170.60000610351562,1485.5,669.5,177.1999969482422
8790.0,2530553.0,616.0,12592.0,984.0,1488.5,666.5,172.8000030517578,503.5,667.5,168.39999389648438
8791.0,2530553.0,616.0,12592.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8792.0,2530553.0,616.0,12592.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8793.0,2530553.0,616.0,12592.0,982.01,505.5,661.5,170.60000610351562,1488.5,666.5,173.89999389648438
8794.0,2530553.0,616.0,12592.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8795.0,2530553.0,616.0,12592.0,980.05,505.5,661.5,170.60000610351562,1486.5,672.5,171.6999969482422
8796.0,2530553.0,616.0,12592.0,982.01,1488.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8797.0,2530553.0,616.0,12592.0,982.07,505.5,661.5,170.60000610351562,1487.5,673.5,172.8000030517578
8798.0,2530553.0,616.0,12592.0,984.01,505.5,661.5,170.60000610351562,1489.5,665.5,172.8000030517578
8799.0,2530553.0,616.0,12592.0,980.05,505.5,661.5,170.60000610351562,1485.5,672.5,171.6999969482422
8800.0,2530553.0,616.0,12592.0,984.01,505.5,661.5,170.60000610351562,1489.5,665.5,172.8000030517578
8801.0,2530553.0,616.0,12592.0,982.0,507.5,663.5,172.8000030517578,1489.5,665.5,172.8000030517578
8802.0,2530758.0,616.1,12593.0,984.01,505.5,661.5,170.60000610351562,1489.5,665.5,172.8000030517578
8803.0,2530758.0,616.1,12593.0,982.0,504.5,668.5,170.60000610351562,1485.5,669.5,177.1999969482422
8804.0,2530758.0,616.1,12593.0,980.02,1484.5,672.5,171.6999969482422,503.5,665.5,173.89999389648438
8805.0,2530758.0,616.1,12593.0,984.0,1488.5,669.5,175.0,503.5,667.5,168.39999389648438
8806.0,2530758.0,616.1,12593.0,984.0,1488.5,666.5,172.8000030517578,503.5,666.5,168.39999389648438
8807.0,2530758.0,616.1,12593.0,984.0,1488.5,669.5,175.0,503.5,669.5,169.5
8808.0,2530758.0,616.1,12593.0,984.02,1488.5,669.5,175.0,504.5,664.5,173.89999389648438
8809.0,2530758.0,616.1,12593.0,986.02,1487.5,668.5,176.10000610351562,502.5,662.5,172.8000030517578
8810.0,2530758.0,616.1,12593.0,980.01,1484.5,672.5,171.6999969482422,503.5,667.5,168.39999389648438
8811.0,2530758.0,616.1,12593.0,980.05,505.5,661.5,170.60000610351562,1486.5,672.5,171.6999969482422
8812.0,2530758.0,616.1,12593.0,984.03,505.5,661.5,170.60000610351562,1489.5,670.5,173.89999389648438
8813.0,2530758.0,616.1,12593.0,982.02,1487.5,668.5,176.10000610351562,506.5,662.5,171.6999969482422
8814.0,2530967.0,616.1,12594.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8815.0,2530967.0,616.1,12594.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8816.0,2530967.0,616.1,12594.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8817.0,2530967.0,616.1,12594.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8818.0,2530967.0,616.1,12594.0,982.02,1487.5,668.5,176.10000610351562,505.5,661.5,170.60000610351562
8819.0,2530967.0,616.1,12594.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8820.0,2530967.0,616.1,12594.0,978.03,1484.5,672.5,171.6999969482422,506.5,664.5,172.8000030517578
8821.0,2530967.0,616.1,12594.0,976.03,507.5,663.5,172.8000030517578,1484.5,672.5,171.6999969482422
8822.0,2530967.0,616.1,12594.0,982.0,507.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8823.0,2530967.0,616.1,12594.0,984.0,503.5,669.5,169.5,1487.5,668.5,176.10000610351562
8824.0,2530967.0,616.1,12594.0,982.0,507.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8825.0,2530967.0,616.1,12594.0,976.03,507.5,663.5,172.8000030517578,1483.5,672.5,171.6999969482422
8826.0,2531173.0,616.1,12595.0,976.03,507.5,663.5,172.8000030517578,1483.5,672.5,171.6999969482422
8827.0,2531173.0,616.1,12595.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8828.0,2531173.0,616.1,12595.0,976.03,507.5,663.5,172.8000030517578,1483.5,672.5,171.6999969482422
8829.0,2531173.0,616.1,12595.0,976.03,507.5,663.5,172.8000030517578,1483.5,672.5,171.6999969482422
8830.0,2531173.0,616.1,12595.0,980.02,507.5,663.5,172.8000030517578,1488.5,669.5,175.0
8831.0,2531173.0,616.1,12595.0,980.0,1488.5,666.5,172.8000030517578,507.5,663.5,172.8000030517578
8832.0,2531173.0,616.1,12595.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8833.0,2531173.0,616.1,12595.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8834.0,2531173.0,616.1,12595.0,984.0,1487.5,668.5,176.10000610351562,503.5,669.5,169.5
8835.0,2531173.0,616.1,12595.0,984.0,1487.5,668.5,176.10000610351562,503.5,667.5,168.39999389648438
8836.0,2531173.0,616.1,12595.0,982.02,507.5,663.5,172.8000030517578,1489.5,669.5,175.0
8837.0,2531173.0,616.1,12595.0,982.0,507.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8838.0,2531173.0,616.1,12595.0,988.05,504.5,664.5,173.89999389648438,1492.5,673.5,170.60000610351562
8839.0,2531377.0,616.2,12596.0,986.0,504.5,664.5,173.89999389648438,1490.5,666.5,172.8000030517578
8840.0,2531377.0,616.2,12596.0,992.01,1490.5,669.5,175.0,498.5,665.5,170.60000610351562
8841.0,2531377.0,616.2,12596.0,978.01,505.5,668.5,170.60000610351562,1483.5,672.5,171.6999969482422
8842.0,2531377.0,616.2,12596.0,984.02,1488.5,669.5,175.0,504.5,664.5,173.89999389648438
8843.0,2531377.0,616.2,12596.0,984.02,1488.5,669.5,175.0,504.5,664.5,173.89999389648438
8844.0,2531377.0,616.2,12596.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8845.0,2531377.0,616.2,12596.0,984.0,504.5,668.5,169.5,1487.5,668.5,176.10000610351562
8846.0,2531377.0,616.2,12596.0,984.0,1488.5,669.5,175.0,504.5,668.5,169.5
8847.0,2531377.0,616.2,12596.0,984.01,1489.5,666.5,172.8000030517578,505.5,661.5,170.60000610351562
8848.0,2531377.0,616.2,12596.0,978.02,507.5,663.5,172.8000030517578,1486.5,669.5,176.10000610351562
8849.0,2531377.0,616.2,12596.0,980.03,505.5,661.5,170.60000610351562,1485.5,669.5,177.1999969482422
8850.0,2531377.0,616.2,12596.0,978.02,507.5,663.5,172.8000030517578,1486.5,669.5,176.10000610351562
8851.0,2531377.0,616.2,12596.0,980.05,505.5,661.5,170.60000610351562,1486.5,672.5,171.6999969482422
8852.0,2531604.0,616.2,12597.0,982.0,507.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8853.0,2531604.0,616.2,12597.0,982.01,505.5,661.5,170.60000610351562,1488.5,666.5,172.8000030517578
8854.0,2531604.0,616.2,12597.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8855.0,2531604.0,616.2,12597.0,980.0,507.5,663.5,172.8000030517578,1488.5,666.5,172.8000030517578
8856.0,2531604.0,616.2,12597.0,980.0,507.5,663.5,172.8000030517578,1488.5,666.5,172.8000030517578
8857.0,2531604.0,616.2,12597.0,980.02,507.5,663.5,172.8000030517578,1488.5,669.5,176.10000610351562
8858.0,2531604.0,616.2,12597.0,982.01,1488.5,666.5,172.8000030517578,505.5,669.5,170.60000610351562
8859.0,2531604.0,616.2,12597.0,984.0,505.5,669.5,170.60000610351562,1489.5,669.5,175.0
8860.0,2531604.0,616.2,12597.0,982.0,1486.5,668.5,176.10000610351562,504.5,669.5,170.60000610351562
8861.0,2531604.0,616.2,12597.0,982.05,1485.5,672.5,171.6999969482422,504.5,662.5,171.6999969482422
8862.0,2531604.0,616.2,12597.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8863.0,2531604.0,616.2,12597.0,984.0,1488.5,669.5,175.0,504.5,669.5,170.60000610351562
8864.0,2531604.0,616.2,12597.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8865.0,2531807.0,616.2,12598.0,982.02,1488.5,669.5,175.0,506.5,663.5,172.8000030517578
8866.0,2531807.0,616.2,12598.0,978.05,1484.5,672.5,171.6999969482422,505.5,661.5,170.60000610351562
8867.0,2531807.0,616.2,12598.0,978.05,1484.5,672.5,171.6999969482422,505.5,661.5,170.60000610351562
8868.0,2531807.0,616.2,12598.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8869.0,2531807.0,616.2,12598.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8870.0,2531807.0,616.2,12598.0,980.05,505.5,661.5,170.60000610351562,1485.5,672.5,171.6999969482422
8871.0,2531807.0,616.2,12598.0,978.05,1483.5,672.5,171.6999969482422,505.5,661.5,170.60000610351562
8872.0,2531807.0,616.2,12598.0,978.05,505.5,661.5,170.60000610351562,1483.5,672.5,171.6999969482422
8873.0,2531807.0,616.2,12598.0,982.02,502.5,666.5,168.39999389648438,1483.5,672.5,171.6999969482422
8874.0,2531807.0,616.2,12598.0,982.02,502.5,666.5,168.39999389648438,1483.5,672.5,171.6999969482422
8875.0,2531807.0,616.2,12598.0,984.02,1485.5,672.5,171.6999969482422,502.5,666.5,168.39999389648438
8876.0,2531807.0,616.2,12598.0,978.05,505.5,661.5,170.60000610351562,1483.5,672.5,171.6999969482422
8877.0,2532012.0,616.3,12599.0,980.05,1485.5,672.5,171.6999969482422,505.5,661.5,170.60000610351562
8878.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8879.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8880.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8881.0,2532012.0,616.3,12599.0,984.0,504.5,669.5,170.60000610351562,1488.5,669.5,175.0
8882.0,2532012.0,616.3,12599.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8883.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8884.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8885.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8886.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8887.0,2532012.0,616.3,12599.0,982.03,505.5,661.5,170.60000610351562,1488.5,669.5,175.0
8888.0,2532012.0,616.3,12599.0,980.03,505.5,661.5,170.60000610351562,1486.5,669.5,176.10000610351562
8889.0,2532217.0,616.3,12600.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,175.0
8890.0,2532217.0,616.3,12600.0,982.0,1486.5,669.5,176.10000610351562,503.5,667.5,168.39999389648438
8891.0,2532217.0,616.3,12600.0,980.02,1488.5,669.5,175.0,507.5,663.5,172.8000030517578
8892.0,2532217.0,616.3,12600.0,982.05,1483.5,672.5,171.6999969482422,502.5,662.5,172.8000030517578
8893.0,2532217.0,616.3,12600.0,982.03,505.5,661.5,170.60000610351562,1488.5,670.5,175.0
8894.0,2532217.0,616.3,12600.0,984.01,503.5,666.5,168.39999389648438,1488.5,669.5,175.0
8895.0,2532217.0,616.3,12600.0,984.01,1488.5,669.5,175.0,503.5,666.5,168.39999389648438
8896.0,2532217.0,616.3,12600.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8897.0,2532217.0,616.3,12600.0,980.03,505.5,661.5,170.60000610351562,1486.5,669.5,176.10000610351562
8898.0,2532217.0,616.3,12600.0,980.02,507.5,663.5,172.8000030517578,1488.5,669.5,175.0
8899.0,2532217.0,616.3,12600.0,984.0,1488.5,669.5,175.0,504.5,669.5,170.60000610351562
8900.0,2532217.0,616.3,12600.0,982.03,1488.5,669.5,175.0,505.5,661.5,170.60000610351562
8901.0,2532421.0,616.3,12601.0,980.05,1485.5,672.5,171.6999969482422,505.5,661.5,170.60000610351562
8902.0,2532421.0,616.3,12601.0,982.01,505.5,663.5,172.8000030517578,1487.5,668.5,176.10000610351562
8903.0,2532421.0,616.3,12601.0,982.01,505.5,663.5,172.8000030517578,1487.5,668.5,176.10000610351562
8904.0,2532421.0,616.3,12601.0,978.03,507.5,663.5,172.8000030517578,1485.5,672.5,171.6999969482422
8905.0,2532421.0,616.3,12601.0,982.0,507.5,663.5,172.8000030517578,1490.5,666.5,172.8000030517578
8906.0,2532421.0,616.3,12601.0,986.03,1488.5,669.5,175.0,502.5,662.5,172.8000030517578
8907.0,2532421.0,616.3,12601.0,976.03,507.5,663.5,172.8000030517578,1483.5,672.5,171.6999969482422
8908.0,2532421.0,616.3,12601.0,980.03,505.5,661.5,170.60000610351562,1486.5,669.5,176.10000610351562
8909.0,2532421.0,616.3,12601.0,978.02,507.5,663.5,172.8000030517578,1486.5,669.5,176.10000610351562
8910.0,2532421.0,616.3,12601.0,982.01,505.5,661.5,170.60000610351562,1487.5,666.5,172.8000030517578
8911.0,2532421.0,616.3,12601.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8912.0,2532421.0,616.3,12601.0,982.02,1488.5,669.5,175.0,506.5,664.5,173.89999389648438
8913.0,2532421.0,616.3,12601.0,982.02,1488.5,669.5,175.0,506.5,664.5,173.89999389648438
8914.0,2532632.0,616.3,12602.0,984.01,1487.5,666.5,172.8000030517578,504.5,669.5,169.5
8915.0,2532632.0,616.3,12602.0,980.01,1487.5,668.5,175.0,507.5,664.5,172.8000030517578
8916.0,2532632.0,616.3,12602.0,976.03,507.5,663.5,172.8000030517578,1483.5,672.5,171.6999969482422
8917.0,2532632.0,616.3,12602.0,976.03,507.5,663.5,172.8000030517578,1483.5,672.5,171.6999969482422
8918.0,2532632.0,616.3,12602.0,986.07,505.5,661.5,170.60000610351562,1492.5,673.5,170.60000610351562
8919.0,2532632.0,616.3,12602.0,984.01,505.5,661.5,170.60000610351562,1489.5,666.5,172.8000030517578
8920.0,2532632.0,616.3,12602.0,982.0,507.5,663.5,172.8000030517578,1489.5,666.5,172.8000030517578
8921.0,2532632.0,616.3,12602.0,982.0,507.5,663.5,172.8000030517578,1489.5,666.5,172.8000030517578
8922.0,2532632.0,616.3,12602.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8923.0,2532632.0,616.3,12602.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8924.0,2532632.0,616.3,12602.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8925.0,2532632.0,616.3,12602.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,176.10000610351562
8926.0,2532838.0,616.4,12603.0,982.0,1487.5,666.5,173.89999389648438,505.5,663.5,172.8000030517578
8927.0,2532838.0,616.4,12603.0,982.01,505.5,661.5,170.60000610351562,1487.5,666.5,173.89999389648438
8928.0,2532838.0,616.4,12603.0,984.02,505.5,661.5,170.60000610351562,1489.5,668.5,175.0
8929.0,2532838.0,616.4,12603.0,982.01,505.5,661.5,170.60000610351562,1487.5,666.5,172.8000030517578
8930.0,2532838.0,616.4,12603.0,986.01,504.5,664.5,173.89999389648438,1489.5,668.5,175.0
8931.0,2532838.0,616.4,12603.0,982.0,505.5,663.5,172.8000030517578,1487.5,666.5,173.89999389648438
8932.0,2532838.0,616.4,12603.0,982.02,505.5,661.5,170.60000610351562,1488.5,668.5,175.0
8933.0,2532838.0,616.4,12603.0,984.01,505.5,661.5,170.60000610351562,1489.5,665.5,171.6999969482422
8934.0,2532838.0,616.4,12603.0,982.03,505.5,661.5,170.60000610351562,1487.5,669.5,176.10000610351562
8935.0,2532838.0,616.4,12603.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8936.0,2532838.0,616.4,12603.0,982.02,505.5,661.5,170.60000610351562,1487.5,668.5,175.0
8937.0,2532838.0,616.4,12603.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8938.0,2532838.0,616.4,12603.0,984.01,505.5,661.5,170.60000610351562,1490.5,666.5,172.8000030517578
8939.0,2533045.0,616.4,12604.0,980.03,505.5,661.5,170.60000610351562,1486.5,669.5,176.10000610351562
8940.0,2533045.0,616.4,12604.0,984.02,505.5,661.5,170.60000610351562,1489.5,668.5,175.0
8941.0,2533045.0,616.4,12604.0,984.02,1489.5,668.5,175.0,505.5,661.5,170.60000610351562
8942.0,2533045.0,616.4,12604.0,986.0,1487.5,668.5,176.10000610351562,502.5,666.5,168.39999389648438
8943.0,2533045.0,616.4,12604.0,982.02,505.5,661.5,170.60000610351562,1488.5,668.5,175.0
8944.0,2533045.0,616.4,12604.0,984.03,505.5,661.5,170.60000610351562,1489.5,670.5,173.89999389648438
