READ_NUMBER	READ_TIMER	READ_INTERVAL	READ_EXT_TEMP	READ_INT_TEMP	READ_CURRENT	READ_VOLTAGE	READ_HEAT	READ_POWER	READ_ON
9778	1959749	201	34.3	518.0	0.004900	400.760070	11.32	1.9638	1
9779	1959951	202	34.3	518.0	0.004975	400.517608	11.32	1.9926	1
9780	1960152	201	34.3	518.0	0.005013	400.485443	9.84	2.0075	1
9781	1960352	200	34.3	518.1	0.005088	400.849060	9.84	2.0394	1
9782	1960552	200	34.3	518.1	0.005050	401.045959	9.84	2.0253	1
9783	1960752	200	34.3	518.2	0.005038	400.631286	9.84	2.0182	1
9784	1960953	201	34.3	518.2	0.004963	400.468414	9.84	1.9874	1
9785	1961153	200	34.3	518.2	0.005025	401.100952	9.84	2.0156	1
9786	1961353	200	34.3	518.3	0.005025	400.958862	9.84	2.0149	1
9787	1961552	199	34.3	518.3	0.005038	400.493011	9.84	2.0175	1
9788	1961752	200	34.3	518.3	0.005038	400.468414	9.84	2.0174	1
9789	1961952	200	34.3	518.4	0.005063	400.468414	9.84	2.0274	1
9790	1962152	200	34.3	518.4	0.005038	400.458923	11.21	2.0174	1
9791	1962352	200	34.3	518.4	0.005025	400.962677	11.21	2.0149	1
9792	1962556	204	34.3	518.5	0.004788	400.716491	11.21	1.9185	1
9793	1962757	201	34.3	518.6	0.004675	400.476013	11.21	1.8723	1
9794	1962957	200	34.3	518.6	0.004575	400.409667	11.21	1.8319	1
9795	1963158	201	34.3	518.6	0.004450	400.822570	11.21	1.7837	1
9796	1963377	219	34.3	518.6	0.004125	400.672943	11.21	1.6528	1
9797	1963579	202	34.3	518.6	0.004188	400.778961	11.21	1.6783	1
9798	1963780	201	34.3	518.7	0.004213	400.417266	11.21	1.6868	1
9799	1963980	200	34.3	518.7	0.004313	401.341400	11.21	1.7308	1
9800	1964184	204	34.3	518.8	0.004888	400.758148	11.54	1.9588	1
9801	1964385	201	34.3	518.8	0.004925	400.593383	11.54	1.9730	1
9802	1964585	200	34.3	518.9	0.004975	400.532775	11.54	1.9927	1
9803	1964786	201	34.3	518.9	0.005038	400.527130	11.54	2.0177	1
9804	1964987	201	34.3	518.9	0.005038	400.538482	11.54	2.0178	1
9805	1965188	201	34.3	518.9	0.005013	400.947509	11.54	2.0098	1
9806	1965388	200	34.3	518.9	0.004863	400.809295	11.54	1.9490	1
9807	1965589	201	34.3	519.0	0.004800	400.506256	11.54	1.9225	1
9808	1965793	204	34.3	519.1	0.004263	400.553619	11.54	1.7074	1
9809	1965993	200	34.3	519.1	0.004188	400.943786	11.54	1.6790	1
9810	1966195	202	34.3	519.1	0.004188	400.862304	9.86	1.6787	1
9811	1966396	201	34.4	519.2	0.004188	400.375579	9.86	1.6766	1
9812	1966596	200	34.3	519.2	0.004188	400.428588	9.86	1.6768	1
9813	1966795	199	34.3	519.2	0.004150	400.771362	9.86	1.6633	1
9814	1966995	200	34.3	519.3	0.004175	401.047882	9.86	1.6744	1
9815	1967195	200	34.3	519.3	0.004200	400.072601	9.86	1.6804	1
9816	1967414	219	34.3	519.4	0.004275	400.432403	9.86	1.7119	1
9817	1967613	199	34.3	519.4	0.004275	400.661560	9.86	1.7129	1
9818	1967813	200	34.3	519.4	0.004288	400.419128	9.86	1.7168	1
9819	1968013	200	34.3	519.4	0.004250	400.818756	9.86	1.7035	1
9820	1968212	199	34.3	519.5	0.004225	400.587677	9.71	1.6925	1
9821	1968412	200	34.3	519.5	0.004213	400.455169	9.71	1.6870	1
9822	1968612	200	34.3	519.5	0.004200	400.436187	9.71	1.6819	1
9823	1968815	203	34.3	519.6	0.004463	400.915344	9.71	1.7891	1
9824	1969014	199	34.3	519.6	0.004413	400.701354	9.71	1.7681	1
9825	1969214	200	34.3	519.5	0.004350	400.826293	9.71	1.7436	1
9826	1969414	200	34.3	519.7	0.004338	400.841491	9.71	1.7387	1
9827	1969613	199	34.3	519.7	0.004300	400.381256	9.71	1.7217	1
9828	1969814	201	34.3	519.8	0.004275	400.491088	9.71	1.7122	1
9829	1970014	200	34.3	519.7	0.004238	401.072509	9.71	1.6996	1
9830	1970213	199	34.3	519.7	0.004225	400.958862	8.65	1.6941	1
9831	1970415	202	34.3	519.8	0.004550	400.460815	8.65	1.8222	1
9832	1970615	200	34.3	519.8	0.004525	400.633117	8.65	1.8129	1
9833	1970814	199	34.3	519.9	0.004463	400.998687	8.65	1.7895	1
9834	1971014	200	34.3	519.9	0.004450	400.869873	8.65	1.7839	1
9835	1971219	205	34.3	519.9	0.005025	400.390716	8.65	2.0120	1
9836	1971419	200	34.3	520.0	0.005025	400.430541	8.65	2.0122	1
9837	1971618	199	34.3	520.0	0.005038	400.996765	8.65	2.0201	1
9838	1971818	200	34.3	520.0	0.005025	400.885040	8.65	2.0145	1
9839	1972021	203	34.3	520.0	0.004975	400.392639	8.65	1.9920	1
9840	1972220	199	34.3	520.1	0.005050	400.487304	11.61	2.0225	1
9841	1972420	200	34.3	520.1	0.005063	401.112274	11.61	2.0307	1
9842	1972622	202	34.3	520.2	0.004938	400.875579	11.61	1.9794	1
9843	1972823	201	34.3	520.2	0.004850	400.392639	11.61	1.9420	1
9844	1973023	200	34.3	520.2	0.004688	400.513824	11.61	1.8775	1
9845	1973224	201	34.3	520.3	0.004613	400.570617	11.61	1.8477	1
9846	1973425	201	34.3	520.2	0.004450	400.902069	11.61	1.7841	1
9847	1973628	203	34.3	520.3	0.004150	400.413482	11.61	1.6618	1
9848	1973829	201	34.3	520.3	0.004238	400.578216	11.61	1.6975	1
9849	1974030	201	34.3	520.4	0.004375	400.830139	11.61	1.7537	1
9850	1974231	201	34.3	520.4	0.004500	400.695648	7.19	1.8032	1
9851	1974431	200	34.3	520.5	0.004613	400.351043	7.19	1.8467	1
9852	1974631	200	34.3	520.5	0.004600	400.455169	7.19	1.8421	1
9853	1974831	200	34.3	520.6	0.004588	400.536560	7.19	1.8375	1
9854	1975030	199	34.3	520.5	0.004525	400.538391	7.19	1.8125	1
9855	1975233	203	34.3	520.5	0.004950	400.498718	7.19	1.9825	1
9856	1975433	200	34.3	520.6	0.004938	400.557373	7.19	1.9778	1
9857	1975658	225	34.3	520.6	0.004288	400.582031	7.19	1.7175	1
9858	1975858	200	34.3	520.7	0.004263	400.606689	7.19	1.7076	1
9859	1976057	199	34.3	520.7	0.004300	400.551757	7.19	1.7224	1
9860	1976257	200	34.3	520.8	0.004338	400.555511	11.55	1.7375	1
9861	1976457	200	34.2	520.7	0.004375	400.551727	11.55	1.7525	1
9862	1976657	200	34.3	520.9	0.004250	400.557403	11.55	1.7024	1
9863	1976861	204	34.3	520.9	0.004313	400.555511	11.55	1.7274	1
9864	1977062	201	34.3	520.9	0.004450	400.591491	11.55	1.7827	1
9865	1977263	201	34.3	521.0	0.004600	400.930511	11.55	1.8443	1
9866	1977463	200	34.3	521.0	0.004775	400.777099	11.55	1.9138	1
9867	1977664	201	34.3	521.1	0.004938	401.045959	11.55	1.9802	1
9868	1977866	202	34.3	521.0	0.005000	400.862274	11.55	2.0044	1
9869	1978066	200	34.3	521.0	0.005075	400.362335	11.55	2.0319	1
9870	1978269	203	34.3	521.1	0.004713	400.508117	10.21	1.8875	1
9871	1978471	202	34.3	521.1	0.004575	400.822570	10.21	1.8338	1
9872	1978672	201	34.3	521.2	0.004400	400.699401	10.21	1.7631	1
9873	1978872	200	34.3	521.2	0.004200	399.877502	10.21	1.6795	1
9874	1979078	206	34.3	521.3	0.004538	400.743011	10.21	1.8184	1
9875	1979294	216	34.3	521.3	0.004563	400.797943	10.21	1.8287	1
9876	1979495	201	34.3	521.4	0.004725	400.807373	10.21	1.8939	1
9877	1979697	202	34.3	521.3	0.004863	400.733489	10.21	1.9486	1
9878	1979899	202	34.3	521.4	0.004988	400.818756	10.21	1.9991	1
9879	1980101	202	34.3	521.4	0.004900	400.364227	10.21	1.9618	1
9880	1980302	201	34.3	521.5	0.004800	400.491088	10.85	1.9224	1
9881	1980503	201	34.3	521.6	0.004613	400.938018	10.85	1.8494	1
9882	1980703	200	34.3	521.6	0.004438	400.580108	10.85	1.7776	1
9883	1980904	201	34.3	521.6	0.004300	400.591461	10.85	1.7226	1
9884	1981105	201	34.3	521.7	0.004250	400.392608	10.85	1.7017	1
9885	1981305	200	34.3	521.6	0.004138	400.778930	10.85	1.6583	1
9886	1981509	204	34.4	521.8	0.004413	400.737335	10.85	1.7683	1
9887	1981710	201	34.3	521.8	0.004575	400.913452	10.85	1.8342	1
9888	1981911	201	34.3	521.7	0.004725	400.684295	10.85	1.8933	1
9889	1982111	200	34.3	521.8	0.004863	400.350952	10.85	1.9468	1
9890	1982312	201	34.3	521.8	0.005013	400.436157	10.07	2.0072	1
9891	1982514	202	34.3	521.9	0.005013	400.913452	10.07	2.0096	1
9892	1982714	200	34.3	521.9	0.005013	400.661560	10.07	2.0084	1
9893	1982915	201	34.3	521.9	0.005025	400.318756	10.07	2.0117	1
9894	1983119	204	34.3	521.9	0.004463	400.347198	10.07	1.7866	1
9895	1983320	201	34.4	522.1	0.004375	400.750579	10.07	1.7533	1
9896	1983520	200	34.3	522.0	0.004288	400.777069	10.07	1.7184	1
9897	1983746	226	34.3	522.0	0.004963	400.366119	10.07	1.9869	1
9898	1983946	200	34.3	522.1	0.005063	400.379333	10.07	2.0270	1
9899	1984147	201	34.3	522.2	0.005063	400.695648	10.07	2.0286	1
9900	1984348	201	34.3	522.2	0.005075	400.794128	11.87	2.0341	1
9901	1984551	203	34.3	522.3	0.004438	400.515716	11.87	1.7773	1
9902	1984752	201	34.3	522.3	0.004400	400.402099	11.87	1.7618	1
9903	1984953	201	34.3	522.3	0.004275	400.470275	11.87	1.7121	1
9904	1985154	201	34.3	522.4	0.004200	400.464630	11.87	1.6820	1
9905	1985354	200	34.4	522.4	0.004163	400.458953	11.87	1.6670	1
9906	1985555	201	34.3	522.4	0.004238	400.457031	11.87	1.6970	1
9907	1985756	201	34.3	522.5	0.004238	400.820617	11.87	1.6985	1
9908	1985957	201	34.3	522.5	0.004375	400.784698	11.87	1.7535	1
9909	1986160	203	34.3	522.5	0.004938	400.443786	11.87	1.9773	1
9910	1986361	201	34.3	522.6	0.005038	400.364227	10.40	2.0169	1
9911	1986562	201	34.3	522.5	0.005050	400.701324	10.40	2.0236	1
9912	1986767	205	34.3	522.6	0.004450	400.585845	10.40	1.7827	1
9913	1986968	201	34.3	522.6	0.004338	400.297943	10.40	1.7363	1
9914	1987169	201	34.4	522.7	0.004250	400.260040	10.40	1.7012	1
9915	1987369	200	34.3	522.7	0.004213	400.538482	10.40	1.6873	1
9916	1987570	201	34.3	522.7	0.004188	400.542236	10.40	1.6773	1
9917	1987774	204	34.4	522.8	0.004438	400.324462	10.40	1.7765	1
9918	1987975	201	34.3	522.8	0.004563	400.280914	10.40	1.8263	1
9919	1988175	200	34.3	522.8	0.004700	400.814971	10.40	1.8839	1
9920	1988376	201	34.3	522.9	0.004813	400.739196	9.53	1.9286	1
9921	1988577	201	34.3	522.9	0.004888	400.417236	9.53	1.9571	1
9922	1988776	199	34.3	522.9	0.004863	400.205200	9.53	1.9461	1
9923	1988975	199	34.3	523.0	0.004838	400.650177	9.53	1.9382	1
9924	1989175	200	34.3	523.0	0.004788	400.568725	9.53	1.9178	1
9925	1989378	203	34.3	523.0	0.005038	400.190002	9.53	2.0160	1
9926	1989577	199	34.3	523.0	0.005038	400.220275	9.53	2.0162	1
9927	1989777	200	34.3	523.1	0.005000	400.614196	9.53	2.0031	1
9928	1989977	200	34.3	523.2	0.004975	400.659729	9.53	1.9933	1
9929	1990176	199	34.3	523.2	0.004963	400.191894	9.53	1.9860	1
9930	1990376	200	34.3	523.3	0.004888	400.303649	12.05	1.9565	1
9931	1990577	201	34.3	523.3	0.004913	400.553588	12.05	1.9678	1
9932	1990777	200	34.3	523.3	0.004988	400.479705	12.05	1.9975	1
9933	1990981	204	34.3	523.3	0.004863	399.809356	12.05	1.9441	1
9934	1991182	201	34.3	523.4	0.004788	400.135070	12.05	1.9157	1
9935	1991383	201	34.3	523.4	0.004638	400.608489	12.05	1.8579	1
9936	1991583	200	34.3	523.4	0.004475	400.735412	12.05	1.7933	1
9937	1991808	225	34.3	523.4	0.004725	400.371826	12.05	1.8918	1
9938	1992008	200	34.3	523.5	0.004813	400.466461	12.05	1.9273	1
9939	1992210	202	34.3	523.5	0.004963	400.284667	12.05	1.9865	1
9940	1992413	203	34.3	523.5	0.004950	400.352844	6.85	1.9818	1
9941	1992614	201	34.3	523.6	0.004850	400.195648	6.85	1.9410	1
9942	1992814	200	34.3	523.6	0.004900	400.243041	6.85	1.9613	1
9943	1993014	200	34.3	523.6	0.004925	400.515716	6.85	1.9726	1
9944	1993213	199	34.3	523.7	0.004938	400.523315	6.85	1.9776	1
9945	1993413	200	34.3	523.7	0.004963	400.178619	6.85	1.9859	1
9946	1993613	200	34.3	523.7	0.005025	400.176757	6.85	2.0109	1
9947	1993812	199	34.3	523.7	0.005025	400.557403	6.85	2.0129	1
9948	1994014	202	34.3	523.8	0.004738	400.318817	6.85	1.8966	1
9949	1994214	200	34.3	523.8	0.004725	400.197601	6.85	1.8910	1
9950	1994414	200	34.3	523.9	0.004750	400.201385	9.98	1.9010	1
9951	1994614	200	34.3	523.9	0.004775	400.636901	9.98	1.9131	1
9952	1994818	204	34.3	523.9	0.004163	400.347198	9.98	1.6665	1
9953	1995026	208	34.3	524.0	0.005050	400.136932	9.98	2.0208	1
9954	1995226	200	34.3	524.0	0.005013	400.036590	9.98	2.0052	1
9955	1995426	200	34.3	524.0	0.004975	400.686157	9.98	1.9935	1
9956	1995628	202	34.3	524.1	0.005013	400.333923	9.98	2.0067	1
9957	1995828	200	34.3	524.1	0.004975	399.987335	9.98	1.9900	1
9958	1996027	199	34.3	524.1	0.005013	400.017639	9.98	2.0051	1
9959	1996227	200	34.3	524.1	0.005038	400.457031	9.98	2.0174	1
9960	1996427	200	34.3	524.2	0.005050	400.332031	10.06	2.0217	1
9961	1996627	200	34.3	524.2	0.005050	400.474060	10.06	2.0225	1
9962	1996828	201	34.3	524.2	0.005025	400.432373	10.06	2.0122	1
9963	1997029	201	34.3	524.3	0.004988	400.082031	10.06	1.9955	1
9964	1997232	203	34.3	524.3	0.004388	399.994903	10.06	1.7550	1
9965	1997432	200	34.3	524.3	0.004300	400.661560	10.06	1.7229	1
9966	1997634	202	34.3	524.4	0.004238	400.536529	10.06	1.6973	1
9967	1997835	201	34.3	524.4	0.004163	400.430480	10.06	1.6668	1
9968	1998035	200	34.3	524.4	0.004213	400.422912	10.06	1.6868	1
9969	1998236	201	34.3	524.4	0.004225	400.299835	10.06	1.6913	1
9970	1998437	201	34.3	524.5	0.004313	400.462707	10.10	1.7270	1
9971	1998638	201	34.3	524.6	0.004425	400.010131	10.10	1.7701	1
9972	1998841	203	34.3	524.6	0.005000	399.966522	10.10	1.9999	1
9973	1999042	201	34.3	524.6	0.005025	400.426727	10.10	2.0122	1
9974	1999243	201	34.3	524.7	0.005025	400.214630	10.10	2.0111	1
9975	1999443	200	34.3	524.7	0.005025	400.017669	10.10	2.0102	1
9976	1999644	201	34.3	524.7	0.004900	400.093475	10.10	1.9605	1
9977	1999869	225	34.3	524.7	0.004350	400.428588	10.10	1.7419	1
9978	2000070	201	34.3	524.8	0.004475	400.186218	10.10	1.7909	1
9979	2000274	204	34.3	524.8	0.004988	399.830139	10.10	1.9942	1
9980	2000475	201	34.3	524.9	0.005038	399.991119	9.83	2.0150	1
9981	2000676	201	34.3	525.0	0.005063	400.739227	9.83	2.0288	1
9982	2000876	200	34.3	525.0	0.005063	400.570648	9.83	2.0280	1
9983	2001076	200	34.3	525.0	0.005075	400.197601	9.83	2.0311	1
9984	2001275	199	34.3	525.0	0.005075	399.957061	9.83	2.0298	1
9985	2001475	200	34.3	525.1	0.005075	399.976043	9.83	2.0299	1
9986	2001675	200	34.3	525.1	0.005063	400.400207	9.83	2.0271	1
9987	2001876	201	34.3	525.1	0.004925	400.102905	9.83	1.9706	1
9988	2002076	200	34.3	525.1	0.004963	400.121826	9.83	1.9857	1
9989	2002277	201	34.3	525.1	0.004950	400.462707	9.83	1.9824	1
9990	2002477	200	34.3	525.2	0.004950	400.407745	9.44	1.9821	1
9991	2002676	199	34.3	525.3	0.004975	400.076385	9.44	1.9904	1
9992	2002887	211	34.3	525.3	0.004600	400.110473	9.44	1.8406	1
9993	2003087	200	34.3	525.3	0.004600	400.557403	9.44	1.8426	1
9994	2003287	200	34.3	525.3	0.004550	400.394500	9.44	1.8219	1
9995	2003489	202	34.3	525.3	0.004975	400.078247	9.44	1.9904	1
9996	2003689	200	34.3	525.4	0.004913	400.004394	9.44	1.9651	1
9997	2003889	200	34.3	525.5	0.004900	400.297943	9.44	1.9615	1
9998	2004088	199	34.3	525.5	0.004900	400.265747	9.44	1.9614	1
9999	2004288	200	34.3	525.5	0.004800	400.419128	9.44	1.9221	1
10000	2004488	200	34.3	525.5	0.004825	400.407745	10.99	1.9320	1
10001	2004688	200	34.3	525.6	0.004950	400.496826	10.99	1.9825	1
10002	2004890	202	34.3	525.6	0.005038	400.195648	10.99	2.0160	1
10003	2005095	205	34.4	525.7	0.004475	399.943847	10.99	1.7898	1
10004	2005297	202	34.3	525.7	0.004213	399.981689	10.99	1.6850	1
10005	2005498	201	34.3	525.7	0.004150	400.610382	10.99	1.6626	1
10006	2005701	203	34.3	525.7	0.004425	400.591491	10.99	1.7727	1
10007	2005903	202	34.3	525.8	0.004725	400.004394	10.99	1.8901	1
10008	2006105	202	34.4	525.9	0.004925	400.078308	10.99	1.9704	1
10009	2006306	201	34.4	525.9	0.005038	399.996795	10.99	2.0150	1
10010	2006508	202	34.3	525.9	0.004888	400.010070	9.89	1.9551	1
10011	2006713	205	34.4	525.9	0.004175	400.419128	9.89	1.6718	1
10012	2006914	201	34.3	526.0	0.004175	400.373687	9.89	1.6716	1
10013	2007115	201	34.4	526.0	0.004213	399.987365	9.89	1.6850	1
10014	2007316	201	34.4	526.1	0.004250	399.960876	9.89	1.6999	1
10015	2007517	201	34.4	526.1	0.004363	400.553588	9.89	1.7475	1
10016	2007743	226	34.3	526.1	0.004550	400.205169	9.89	1.8210	1
10017	2007944	201	34.3	526.2	0.004375	400.087738	9.89	1.7504	1
10018	2008147	203	34.3	526.1	0.004225	399.972259	9.89	1.6899	1
10019	2008348	201	34.3	526.2	0.004263	399.911590	9.89	1.7047	1
10020	2008550	202	34.3	526.3	0.004425	400.224060	11.39	1.7710	1
10021	2008751	201	34.4	526.3	0.004538	400.046081	11.39	1.8153	1
10022	2008952	201	34.3	526.3	0.004825	399.996826	11.39	1.9300	1
10023	2009154	202	34.4	526.4	0.005038	400.136993	11.39	2.0158	1
10024	2009356	202	34.4	526.4	0.005013	400.368041	11.39	2.0069	1
10025	2009558	202	34.4	526.4	0.004738	400.419128	11.39	1.8970	1
10026	2009762	204	34.4	526.5	0.004188	400.405822	11.39	1.6768	1
10027	2009965	203	34.4	526.6	0.004263	399.962738	11.39	1.7049	1
10028	2010167	202	34.4	526.6	0.004588	399.972198	11.39	1.8349	1
10029	2010369	202	34.4	526.6	0.004900	400.076385	11.39	1.9604	1
10030	2010570	201	34.4	526.6	0.005063	399.987335	10.08	2.0250	1
10031	2010777	207	34.4	526.7	0.004250	400.195648	10.08	1.7009	1
10032	2010985	208	34.3	526.7	0.004863	400.470245	10.08	1.9473	1
10033	2011187	202	34.4	526.8	0.005063	400.038482	10.08	2.0253	1
10034	2011392	205	34.3	526.8	0.004575	400.006286	10.08	1.8301	1
10035	2011593	201	34.3	526.8	0.004263	400.275207	10.08	1.7062	1
10036	2011796	203	34.3	526.9	0.004163	400.246826	10.08	1.6661	1
10037	2011998	202	34.3	526.9	0.004250	400.110473	10.08	1.7005	1
10038	2012199	201	34.3	526.9	0.004550	400.028991	10.08	1.8202	1
10039	2012401	202	34.4	527.0	0.004863	400.019561	10.08	1.9452	1
10040	2012603	202	34.4	527.0	0.005050	400.025238	12.43	2.0202	1
10041	2012808	205	34.3	527.1	0.004538	400.517608	12.43	1.8174	1
10042	2013010	202	34.3	527.1	0.004300	400.589599	12.43	1.7226	1
10043	2013212	202	34.4	527.1	0.004188	400.135070	12.43	1.6756	1
10044	2013414	202	34.4	527.2	0.004225	400.110443	12.43	1.6905	1
10045	2013616	202	34.4	527.2	0.004563	400.307373	12.43	1.8265	1
10046	2013817	201	34.3	527.2	0.004838	400.322601	12.43	1.9366	1
10047	2014019	202	34.3	527.2	0.005050	400.161590	12.43	2.0209	1
10048	2014222	203	34.3	527.2	0.004988	400.155914	12.43	1.9958	1
10049	2014427	205	34.3	527.3	0.004288	400.381256	12.43	1.7167	1
10050	2014628	201	34.3	527.3	0.004188	400.294158	9.14	1.6763	1
10051	2014830	202	34.3	527.3	0.004238	400.280914	9.14	1.6962	1
10052	2015031	201	34.3	527.4	0.004338	400.123687	9.14	1.7356	1
10053	2015232	201	34.3	527.4	0.004525	400.362274	9.14	1.8117	1
10054	2015433	201	34.3	527.5	0.004613	400.290405	9.14	1.8464	1
10055	2015634	201	34.3	527.5	0.004775	400.150238	9.14	1.9108	1
10056	2015861	227	34.3	527.5	0.004175	400.222229	9.14	1.6710	1
10057	2016065	204	34.4	527.6	0.004388	400.546020	9.14	1.7574	1
10058	2016266	201	34.4	527.7	0.004525	400.167236	9.14	1.8108	1
10059	2016466	200	34.4	527.7	0.004638	400.055541	9.14	1.8553	1
10060	2016667	201	34.3	527.7	0.004763	400.093414	11.58	1.9055	1
10061	2016868	201	34.4	527.8	0.004900	400.368011	11.58	1.9619	1
10062	2017070	202	34.4	527.8	0.005013	400.091461	11.58	2.0055	1
10063	2017271	201	34.4	527.8	0.005013	400.080200	11.58	2.0055	1
10064	2017476	205	34.3	527.9	0.004275	400.224060	11.58	1.7110	1
10065	2017679	203	34.4	527.9	0.004175	400.513824	11.58	1.6722	1
10066	2017881	202	34.3	527.9	0.004288	400.144531	11.58	1.7157	1
10067	2018082	201	34.4	528.0	0.004500	400.055603	11.58	1.8003	1
10068	2018284	202	34.3	527.9	0.004875	400.203247	11.58	1.9511	1
10069	2018486	202	34.4	528.0	0.005038	400.303619	11.58	2.0166	1
10070	2018689	203	34.4	528.0	0.005000	400.241119	9.38	2.0013	1
10071	2018902	213	34.4	528.1	0.004825	400.048004	9.38	1.9303	1
10072	2019104	202	34.4	528.2	0.005025	400.360412	9.38	2.0119	1
10073	2019306	202	34.4	528.2	0.004938	400.311218	9.38	1.9766	1
10074	2019507	201	34.4	528.2	0.004850	400.275177	9.38	1.9414	1
10075	2019707	200	34.4	528.3	0.004700	400.144592	9.38	1.8807	1
10076	2019908	201	34.3	528.3	0.004600	400.332031	9.38	1.8416	1
10077	2020109	201	34.3	528.3	0.004500	400.324462	9.38	1.8015	1
10078	2020310	201	34.4	528.4	0.004338	400.237304	9.38	1.7361	1
10079	2020510	200	34.3	528.4	0.004263	400.502471	9.38	1.7072	1
10080	2020714	204	34.4	528.4	0.004275	400.538482	10.85	1.7124	1
10081	2020916	202	34.4	528.4	0.004413	400.385040	10.85	1.7668	1
10082	2021117	201	34.4	528.4	0.004700	400.076385	10.85	1.8804	1
10083	2021319	202	34.4	528.5	0.004900	400.051757	10.85	1.9603	1
10084	2021521	202	34.4	528.6	0.005050	400.261962	10.85	2.0214	1
10085	2021723	202	34.4	528.5	0.004925	400.458923	10.85	1.9723	1
10086	2021924	201	34.4	528.5	0.004650	400.284667	10.85	1.8614	1
10087	2022130	206	34.4	528.7	0.004150	400.080169	10.85	1.6604	1
10088	2022332	202	34.4	528.7	0.004288	400.542236	10.85	1.7174	1
10089	2022534	202	34.4	528.7	0.004613	400.386932	10.85	1.8468	1
10090	2022735	201	34.4	528.7	0.004850	400.290374	9.46	1.9415	1
10091	2022937	202	34.3	528.7	0.005050	400.112335	9.46	2.0206	1
10092	2023139	202	34.4	528.8	0.005038	400.407806	9.46	2.0171	1
10093	2023340	201	34.4	528.9	0.005025	400.447601	9.46	2.0123	1
10094	2023540	200	34.3	528.8	0.004975	400.131256	9.46	1.9907	1
10095	2023770	230	34.4	529.0	0.004963	400.099060	9.46	1.9856	1
10096	2023970	200	34.4	528.9	0.005013	400.502471	9.46	2.0076	1
10097	2024171	201	34.4	529.0	0.005050	400.489166	9.46	2.0225	1
10098	2024372	201	34.4	529.0	0.005075	400.280914	9.46	2.0315	1
10099	2024573	201	34.4	529.0	0.005013	400.388824	9.46	2.0070	1
10100	2024774	201	34.4	529.0	0.004950	400.273284	9.11	1.9814	1
10101	2024975	201	34.4	529.1	0.004838	400.282775	9.11	1.9364	1
10102	2025176	201	34.4	529.2	0.004788	400.547912	9.11	1.9177	1
10103	2025379	203	34.4	529.2	0.004200	400.453247	9.11	1.6820	1
10104	2025580	201	34.4	529.2	0.004150	400.438079	9.11	1.6619	1
10105	2025781	201	34.4	529.2	0.004163	400.282775	9.11	1.6662	1
10106	2025981	200	34.4	529.2	0.004188	400.445617	9.11	1.6769	1
10107	2026183	202	34.3	529.3	0.004250	400.377502	9.11	1.7017	1
10108	2026384	201	34.4	529.3	0.004338	399.989257	9.11	1.7350	1
10109	2026585	201	34.3	529.3	0.004450	400.218444	9.11	1.7810	1
10110	2026790	205	34.4	529.4	0.005075	400.502471	10.30	2.0326	1
10111	2027000	210	34.4	529.5	0.004300	400.532775	10.30	1.7223	1
10112	2027202	202	34.4	529.5	0.004588	400.133148	10.30	1.8357	1
10113	2027404	202	34.4	529.5	0.004875	400.150177	10.30	1.9508	1
10114	2027606	202	34.4	529.6	0.005050	400.318817	10.30	2.0217	1
10115	2027807	201	34.4	529.6	0.005013	400.513824	10.30	2.0076	1
10116	2028009	202	34.4	529.6	0.004825	400.663452	10.30	1.9333	1
10117	2028212	203	34.4	529.7	0.004488	400.500579	10.30	1.7973	1
10118	2028417	205	34.3	529.6	0.004150	400.258178	10.30	1.6611	1
10119	2028618	201	34.4	529.7	0.004363	400.195678	10.30	1.7459	1
10120	2028820	202	34.3	529.7	0.004700	400.483489	9.47	1.8823	1
10121	2029022	202	34.4	529.8	0.004963	400.858489	9.47	1.9893	1
10122	2029222	200	34.4	529.8	0.005025	400.140747	9.47	2.0108	1
10123	2029423	201	34.4	529.9	0.005025	400.150238	9.47	2.0108	1
10124	2029624	201	34.3	529.8	0.005025	400.258148	9.47	2.0114	1
10125	2029826	202	34.4	529.9	0.004963	400.216491	9.47	1.9861	1
10126	2030028	202	34.4	530.0	0.004450	400.559295	9.47	1.7825	1
10127	2030230	202	34.3	530.0	0.004325	400.549804	9.47	1.7324	1
10128	2030431	201	34.4	530.0	0.004263	400.210845	9.47	1.7060	1
10129	2030631	200	34.4	530.1	0.004225	400.208923	9.47	1.6909	1
10130	2030832	201	34.3	530.0	0.004175	400.489227	9.96	1.6721	1
10131	2031033	201	34.4	530.1	0.004225	400.850952	9.96	1.6936	1
10132	2031234	201	34.4	530.2	0.004275	400.350982	9.96	1.7116	1
10133	2031434	200	34.4	530.2	0.004338	400.252471	9.96	1.7361	1
10134	2031638	204	34.4	530.2	0.004925	400.544158	9.96	1.9727	1
10135	2031865	227	34.4	530.3	0.004163	400.447570	9.96	1.6669	1
10136	2032067	202	34.4	530.3	0.004163	400.178588	9.96	1.6658	1
10137	2032268	201	34.4	530.3	0.004263	400.233520	9.96	1.7060	1
10138	2032468	200	34.4	530.3	0.004400	400.235473	9.96	1.7611	1
10139	2032669	201	34.4	530.4	0.004513	400.250549	9.96	1.8062	1
10140	2032870	201	34.4	530.5	0.004625	400.750579	12.38	1.8535	1
10141	2033071	201	34.3	530.5	0.004813	400.464599	12.38	1.9273	1
10142	2033275	204	34.3	530.5	0.004950	400.377471	12.38	1.9819	1
10143	2033478	203	34.4	530.5	0.004675	400.299804	12.38	1.8715	1
