DISTANCE,TEMPERATURE,TIME
984.0,601.2,-153670.15263000003
988.0,601.2,-153653.46930000003
982.02,601.3,-153636.78597000003
980.01,601.3,-153620.10264000003
982.02,601.3,-153603.41931000003
982.01,601.3,-153586.73598000003
988.0,601.3,-153570.05265000003
980.01,601.3,-153553.36932000003
980.02,601.3,-153536.68599000003
978.0,601.3,-153520.00266000003
972.0,601.3,-153503.31933000003
984.0,601.3,-153486.63600000003
988.0,601.3,-153469.95267000003
982.01,601.3,-153453.26934000003
978.0,601.3,-153436.58601000003
982.02,601.3,-153419.90268000003
982.0,601.3,-153403.21935000003
980.03,601.3,-153386.53602000003
982.02,601.3,-153369.85269
978.01,601.3,-153353.16936
982.0,601.3,-153336.48603
982.0,601.3,-153319.8027
976.03,601.3,-153303.11937
978.05,601.3,-153286.43604
984.02,601.3,-153269.75271
978.01,601.3,-153253.06938
984.02,601.3,-153236.38605
978.0,601.3,-153219.70272
984.01,601.3,-153203.01939
984.0,601.3,-153186.33606
980.0,601.3,-153169.65273
978.03,601.3,-153152.9694
986.0,601.3,-153136.28607
976.01,601.3,-153119.60274
982.01,601.3,-153102.91941
982.0,601.3,-153086.23608
982.02,601.3,-153069.55275
982.0,601.3,-153052.86942
984.0,601.4,-153036.18609
982.0,601.4,-153019.50276
980.01,601.4,-153002.81943
976.03,601.4,-152986.1361
988.0,601.4,-152969.45277
984.0,601.4,-152952.76944
980.01,601.4,-152936.08611
982.02,601.4,-152919.40278
980.02,601.4,-152902.71945
982.05,601.4,-152886.03612
980.0,601.4,-152869.35279
982.02,601.4,-152852.66946
982.01,601.4,-152835.98613
980.0,601.4,-152819.3028
984.0,601.4,-152802.61947
980.01,601.4,-152785.93614
980.01,601.4,-152769.25281
980.01,601.4,-152752.56948
980.01,601.4,-152735.88615
982.02,601.4,-152719.20282
980.01,601.4,-152702.51949
980.01,601.4,-152685.83616
980.01,601.4,-152669.15283
982.02,601.4,-152652.4695
988.0,601.4,-152635.78617
980.02,601.4,-152619.10284
982.02,601.4,-152602.41951
982.0,601.4,-152585.73618
978.01,601.4,-152569.05285
980.01,601.4,-152552.36952
982.01,601.4,-152535.68619
980.02,601.4,-152519.00286
982.02,601.4,-152502.31953
982.01,601.4,-152485.6362
982.02,601.4,-152468.95287
980.03,601.4,-152452.26954
984.02,601.5,-152435.58621
980.02,601.5,-152418.90288
982.02,601.5,-152402.21955
980.0,601.5,-152385.53622
978.02,601.5,-152368.85289
982.01,601.5,-152352.16956
978.02,601.5,-152335.48623
978.02,601.5,-152318.8029
980.02,601.5,-152302.11957
980.02,601.5,-152285.43624
978.02,601.5,-152268.75291
982.01,601.5,-152252.06958
984.01,601.5,-152235.38625
984.01,601.5,-152218.70292
980.02,601.5,-152202.01959
978.01,601.5,-152185.33626
976.02,601.5,-152168.65293
984.03,601.5,-152151.9696
980.02,601.5,-152135.28627
972.03,601.5,-152118.60294
984.01,601.5,-152101.91961
986.01,601.5,-152085.23628
982.02,601.5,-152068.55295
982.02,601.5,-152051.86962
982.01,601.6,-152035.18629
984.0,601.6,-152018.50296
986.01,601.6,-152001.81963
986.01,601.6,-151985.1363
982.0,601.6,-151968.45297
982.01,601.6,-151951.76964
982.01,601.6,-151935.08631
982.01,601.6,-151918.40298
980.02,601.6,-151901.71965
980.02,601.6,-151885.03632
976.01,601.6,-151868.35299
984.0,601.6,-151851.66966
982.03,601.6,-151834.98633
984.01,601.6,-151818.303
982.02,601.6,-151801.61967000001
982.02,601.6,-151784.93634000001
978.01,601.6,-151768.25301000001
978.01,601.6,-151751.56968000002
982.02,601.6,-151734.88635000002
980.01,601.6,-151718.20302000002
980.01,601.6,-151701.51969000002
980.01,601.6,-151684.83636000002
980.01,601.6,-151668.15303000002
978.0,601.6,-151651.46970000002
978.0,601.6,-151634.78637000002
978.0,601.6,-151618.10304000002
982.02,601.6,-151601.41971000002
982.0,601.6,-151584.73638000002
980.01,601.6,-151568.05305000002
982.0,601.6,-151551.36972000002
980.01,601.6,-151534.68639000002
982.0,601.6,-151518.00306000002
982.0,601.6,-151501.31973000002
980.0,601.6,-151484.63640000002
982.0,601.6,-151467.95307000002
982.0,601.6,-151451.26974000002
978.01,601.7,-151434.58641000002
976.01,601.7,-151417.90308000002
986.02,601.7,-151401.21975000002
986.02,601.7,-151384.53642000002
982.02,601.7,-151367.85309000002
982.02,601.7,-151351.16976000002
990.01,601.7,-151334.48643000002
982.02,601.7,-151317.80310000002
976.01,601.7,-151301.11977000002
980.01,601.7,-151284.43644000002
982.02,601.7,-151267.75311000002
982.01,601.7,-151251.06978000002
982.02,601.7,-151234.38645000002
982.02,601.7,-151217.70312000002
976.01,601.7,-151201.01979000002
980.01,601.7,-151184.33646000002
978.03,601.7,-151167.65313000002
978.01,601.7,-151150.96980000002
982.01,601.7,-151134.28647000002
982.01,601.7,-151117.60314000002
982.01,601.7,-151100.91981000002
988.0,601.7,-151084.23648000002
980.01,601.7,-151067.55315000002
980.01,601.7,-151050.86982000002
974.03,601.8,-151034.18649000002
988.0,601.8,-151017.50316000002
980.01,601.8,-151000.81983000002
976.03,601.8,-150984.13650000002
982.01,601.8,-150967.45317000002
980.0,601.8,-150950.76984000002
984.02,601.8,-150934.08651000002
984.02,601.8,-150917.40318000002
988.0,601.8,-150900.71985000002
984.0,601.8,-150884.03652000002
980.02,601.8,-150867.35319000002
982.02,601.8,-150850.66986000002
980.02,601.8,-150833.98653000002
980.0,601.8,-150817.30320000002
980.01,601.8,-150800.61987000002
980.01,601.8,-150783.93654000002
980.01,601.8,-150767.25321000002
980.01,601.8,-150750.56988000002
980.01,601.8,-150733.88655000002
984.0,601.8,-150717.20322000002
980.01,601.8,-150700.51989000003
978.01,601.8,-150683.83656000003
980.01,601.8,-150667.15323000003
978.01,601.8,-150650.46990000003
982.0,601.9,-150633.78657000003
980.01,601.9,-150617.10324000003
980.01,601.9,-150600.41991000003
980.01,601.9,-150583.73658000003
978.01,601.9,-150567.05325000003
978.02,601.9,-150550.36992000003
980.01,601.9,-150533.68659000003
978.0,601.9,-150517.00326000003
980.0,601.9,-150500.31993000003
980.01,601.9,-150483.63660000003
976.01,601.9,-150466.95327000003
976.01,601.9,-150450.26994000003
984.0,601.9,-150433.58661000003
984.0,601.9,-150416.90328000003
982.0,601.9,-150400.21995000003
982.0,601.9,-150383.53662000003
978.01,601.9,-150366.85329000003
988.0,601.9,-150350.16996000003
980.02,601.9,-150333.48663
980.02,601.9,-150316.8033
980.01,601.9,-150300.11997
980.01,601.9,-150283.43664
980.01,601.9,-150266.75331
980.01,601.9,-150250.06998
978.01,601.9,-150233.38665
978.01,601.9,-150216.70332
980.02,601.9,-150200.01999
980.01,601.9,-150183.33666
984.02,601.9,-150166.65333
984.02,601.9,-150149.97
980.01,601.9,-150133.28667
980.01,601.9,-150116.60334
984.01,601.9,-150099.92001
982.02,601.9,-150083.23668
982.0,601.9,-150066.55335
988.0,601.9,-150049.87002
984.03,601.9,-150033.18669
984.02,601.9,-150016.50336
978.03,601.9,-149999.82003
972.05,601.9,-149983.1367
978.05,601.9,-149966.45337
986.0,601.9,-149949.77004
984.0,601.9,-149933.08671
984.0,601.9,-149916.40338
984.02,601.9,-149899.72005
982.02,601.9,-149883.03672
980.01,601.9,-149866.35339
980.01,601.9,-149849.67006
980.0,601.9,-149832.98673
980.01,601.9,-149816.3034
978.0,601.9,-149799.62007
980.01,601.9,-149782.93674
976.01,601.9,-149766.25341
980.01,601.9,-149749.57008
976.03,601.9,-149732.88675
982.0,601.9,-149716.20342
982.02,601.9,-149699.52009
982.02,601.9,-149682.83676
980.03,601.9,-149666.15343
982.02,601.9,-149649.4701
978.02,602.0,-149632.78677
980.03,602.0,-149616.10344
