DISTANCE_MA5,TEMPERATURE_MA5,TIME_MA5,RETRACAO_MA5,DISTANCE_MA1,TEMPERATURE_MA1,TIME_MA1,RETRACAO_MA1,DISTANCE_MA3,TEMPERATURE_MA3,TIME_MA3,RETRACAO_MA3
985.31344,596.35,-181322.7721,1.0083,985.3445833333334,596.8,-178970.42257500003,1.0082041666666666,985.42722,596.7,-179337.45583,1.00795
985.24162,596.45,-180762.21222,1.00852,984.7888888888884,596.9,-178069.52275500004,1.0099074999999995,985.21532,596.8,-178870.32259,1.0086
985.14276,596.55,-180181.63233,1.00882,984.3508333333334,597.0,-177368.822895,1.0112524999999999,984.8281,596.9,-178136.25607,1.00979
985.00951,596.65,-179601.05245,1.00923,984.6774999999997,597.1,-176968.42297500005,1.0102544444444446,984.60574,597.0,-177468.92287,1.01047
984.84674,596.75,-179010.46257,1.00973,983.6783333333333,597.2,-176367.823095,1.013337777777778,984.23556,597.1,-176901.68965,1.01161
985.19599,596.85,-178429.88268,1.00866,986.8425,597.3,-175867.32319500006,1.0036104166666666,985.06611,597.2,-176401.18975,1.00907
985.05153,596.95,-177839.2928,1.0091,983.8437499999997,597.4,-175266.72331500007,1.0128106250000002,984.78819,597.3,-175833.95653,1.00992
984.77247,597.05,-177258.71292,1.00996,983.26125,597.5,-174666.12343500004,1.0146162499999998,984.64917,597.4,-175266.72331,1.01035
984.59801,597.15,-176728.18302,1.0105,983.68,597.6,-174165.623535,1.01332375,983.595,597.5,-174699.49009,1.01358
984.52731,597.25,-176142.59814,1.01072,984.8054166666664,597.7,-173715.173625,1.0098572916666664,983.91556,597.6,-174182.30686,1.0126
984.5856,597.35,-175552.00826,1.01054,985.9275,597.8,-173064.523755,1.0064041666666668,984.80431,597.7,-173648.4403,1.00986
984.56221,597.45,-174991.44837,1.01061,984.5549999999997,597.9,-172463.923875,1.0106268749999998,985.09597,597.8,-173081.20708,1.00896
984.48999,597.55,-174430.88848,1.01083,983.6286111111107,598.0,-171763.224015,1.0134752777777778,984.7037,597.9,-172430.55721,1.01017
984.34565,597.65,-173850.3086,1.01128,983.2341666666664,598.1,-171162.62413500005,1.0147158333333337,983.80593,598.0,-171796.59067,1.01294
984.38734,597.75,-173259.71872,1.01115,984.0952083333333,598.2,-170461.924275,1.0120641666666659,983.65266,598.1,-171129.25747,1.01342
984.10426,597.85,-172669.12883,1.01202,984.0116666666668,598.3,-169961.42437500006,1.0123108333333335,983.78035,598.2,-170528.65759,1.01303
984.15441,597.95,-172098.55895,1.01187,984.3452777777776,598.4,-169561.02445500006,1.0112744444444448,984.15072,598.3,-169994.79103,1.01188
984.2547,598.05,-171537.99906,1.01156,984.2641666666664,598.5,-169060.52455500007,1.0115254166666665,984.20704,598.4,-169527.65779,1.0117
984.3297,598.15,-170967.42917,1.01133,984.4299999999994,598.6,-168459.92467500002,1.0110322916666663,984.34648,598.5,-169027.15789,1.01128
984.3003,598.25,-170371.83429,1.01142,984.5113888888885,598.7,-167759.22481500002,1.0107772222222224,984.40185,598.6,-168426.55801,1.01111
