DISTANCE_MA5,TEMPERATURE_MA5,TIME_MA5,RETRACAO_MA5,DISTANCE_MA1,TEMPERATURE_MA1,TIME_MA1,RETRACAO_MA1,DISTANCE_MA3,TEMPERATURE_MA3,TIME_MA3,RETRACAO_MA3
1048.95577,565.25,-138054.55575,1.01016,1048.2737499999996,565.7,-135627.13123499998,1.0121391666666666,1048.79602,565.6,-136255.53667,1.01063
1048.8402,565.35,-137537.37252,1.01049,1047.702083333333,565.8,-135226.731315,1.0137854166666664,1048.34847,565.7,-135710.54789,1.01192
1048.65841,565.45,-137046.88262,1.01102,1047.755,565.9,-134926.431375,1.0136549999999998,1047.91028,565.8,-135260.09798,1.01319
1048.594,565.55,-136569.73938,1.01121,1048.7844444444445,566.0,-134459.29813500002,1.0106547222222222,1048.08051,565.9,-134870.82028,1.0127
1048.40805,565.65,-136083.25348,1.01175,1047.4613333333334,566.1,-133765.271607,1.0145000000000006,1048.00026,566.0,-134383.66704,1.01294
1048.02855,565.75,-135552.72358,1.01286,1044.6000000000004,566.2,-133024.53175500006,1.0228558333333335,1046.94859,566.1,-133749.7005,1.016
1047.75384,565.85,-135022.19369,1.01366,1045.8112499999997,566.3,-132624.13183500007,1.0192962500000002,1045.95753,566.2,-133137.9784,1.01888
1047.61418,565.95,-134501.67379,1.01406,1047.639583333333,566.4,-132223.73191500007,1.0139733333333332,1046.01694,566.3,-132624.13184,1.01871
1047.60809,566.05,-133987.82723,1.01408,1048.983888888889,566.5,-131723.23201500002,1.010083888888889,1047.47824,566.4,-132190.36526,1.01445
1047.67158,566.15,-133472.31233,1.01389,1049.7044444444439,566.6,-131122.632135,1.0079950000000002,1048.77597,566.5,-131689.86536,1.01068
1047.80108,566.25,-132971.81243,1.01352,1049.56875,566.7,-130622.132235,1.0083866666666663,1049.41903,566.6,-131155.9988,1.00882
1047.87299,566.35,-132451.29254,1.01331,1048.4212499999996,566.8,-130021.53235500002,1.0117100000000003,1049.23148,566.7,-130588.76558,1.00936
1048.00805,566.45,-131890.73265,1.01292,1049.1055555555554,566.9,-129320.832495,1.0097383333333332,1049.03185,566.8,-129988.1657,1.00995
1047.93281,566.56,-131306.8161,1.01314,1048.0320833333335,567.1,-128620.13263499999,1.0128391666666667,1048.51963,566.93333,-129320.8325,1.01143
1047.95797,566.67,-130732.24221,1.01306,1047.7129166666664,567.2,-128019.532755,1.01376875,1048.28352,567.06667,-128653.4993,1.01212
1048.09812,566.78,-130166.67733,1.01265,1046.0014583333334,567.3,-127368.882885,1.018747916666667,1047.24882,567.2,-128002.84943,1.01512
1048.20108,566.89,-129582.76078,1.01236,1046.8408333333334,567.4,-126784.96633499999,1.0163161111111114,1046.85174,567.3,-127391.12733,1.01628
1048.22966,567.0,-128982.1609,1.01227,1047.9254166666667,567.5,-126217.73311500001,1.0131383333333333,1046.92257,567.4,-126790.52745,1.01607
1048.02658,567.11,-128381.56102,1.01286,1046.9530555555555,567.6,-125717.233215,1.0159875,1047.23977,567.5,-126239.97756,1.01515
1048.01022,567.22,-127800.98113,1.01291,1049.5408333333332,567.7,-125316.83329500002,1.0084741666666668,1048.13977,567.6,-125750.59988,1.01253
1047.76227,567.33,-127210.39125,1.01363,1047.0893333333338,567.8,-124716.23341500001,1.0155755000000009,1047.86107,567.7,-125250.09998,1.01335
1047.57801,567.44,-126599.78137,1.01417,1046.578611111111,567.9,-123915.43357500002,1.017072777777778,1047.73626,567.8,-124649.5001,1.01371
1047.47323,567.55,-125999.18149,1.01447,1048.0577777777778,568.0,-123314.833695,1.0127627777777777,1047.24191,567.9,-123982.1669,1.01514
1047.51319,567.65,-125428.61161,1.01435,1048.4316666666664,568.1,-122914.433775,1.0116724999999998,1047.68935,568.0,-123381.56702,1.01384
1047.34005,567.75,-124858.04172,1.01486,1045.9815000000003,568.2,-122313.833895,1.0188061666666677,1047.49031,568.1,-122847.70046,1.01441
1047.41149,567.85,-124292.47683,1.01465,1046.7158333333334,568.3,-121713.23401500001,1.0166808333333333,1047.043,568.2,-122313.8339,1.01572
1047.40688,567.95,-123745.26361,1.01466,1046.7947222222224,568.4,-121312.83409499998,1.0164394444444445,1046.49735,568.3,-121779.96734,1.01731
1047.31883,568.05,-123214.73372,1.01492,1047.0449999999996,568.5,-120912.43417500002,1.0157058333333333,1046.85185,568.4,-121312.8341,1.01628
1047.2884,568.15,-122679.19882,1.01501,1046.6487500000003,568.6,-120361.884285,1.0168610416666666,1046.82949,568.5,-120862.38419,1.01634
1047.22482,568.25,-122158.67893,1.01519,1048.905,568.7,-120111.634335,1.0102966666666664,1047.53292,568.6,-120461.98427,1.01429
1047.11689,568.35,-121628.14903,1.0155,1046.01,568.8,-119410.93447500002,1.0187339583333337,1047.18792,568.7,-119961.48437,1.0153
1047.10873,568.45,-121117.63913,1.01553,1046.4970833333334,568.9,-118810.334595,1.0172966666666663,1047.13736,568.8,-119444.30114,1.01544
1046.91535,568.55,-120607.12924,1.01609,1046.1239583333333,569.0,-118209.734715,1.018389791666667,1046.21035,568.9,-118810.3346,1.01814
1046.7771,568.65,-120086.60934,1.01649,1047.0491666666665,569.1,-117709.23481500002,1.0156866666666666,1046.55674,569.0,-118243.10138,1.01712
1046.84728,568.75,-119566.08944,1.01629,1046.6833333333334,569.2,-117108.63493499998,1.0167620833333333,1046.61882,569.1,-117675.86816,1.01695
1046.80166,568.85,-119075.59954,1.01642,1046.2595833333332,569.3,-116808.33499500006,1.0180004166666667,1046.66403,569.2,-117208.73492,1.01682
1046.74838,568.95,-118555.07965,1.01657,1046.2619444444442,569.4,-116107.63513500002,1.0179869444444445,1046.40162,569.3,-116674.86836,1.01758
1046.58158,569.05,-118007.86642,1.01706,1045.3769444444447,569.5,-115440.301935,1.0205683333333335,1045.96616,569.4,-116118.75736,1.01885
1046.46324,569.15,-117482.34153,1.0174,1045.4654166666667,569.6,-115106.63533499998,1.0203104166666666,1045.70144,569.5,-115551.52414,1.01962
1046.05158,569.25,-116931.79164,1.0186,1044.7883333333334,569.7,-114606.13543499999,1.0222891666666667,1045.21023,569.6,-115051.02424,1.02106
1046.0167,569.35,-116391.25175,1.0187,1045.66125,569.8,-114005.53555500002,1.019746666666667,1045.305,569.7,-114572.76878,1.02078
1046.08049,569.45,-115850.71185,1.01852,1047.135,569.9,-113404.93567500002,1.0154404166666666,1045.86153,569.8,-114005.53556,1.01916
1046.04068,569.55,-115330.19196,1.01864,1045.7258333333332,570.0,-113004.53575500002,1.0195599999999998,1046.17403,569.9,-113471.669,1.01825
1046.11972,569.65,-114799.66206,1.01841,1047.8395833333334,570.1,-112403.935875,1.0133862499999997,1046.90014,570.0,-112937.80244,1.01613
1046.15495,569.75,-114299.16216,1.0183,1047.035625,570.2,-112103.63593500004,1.0157289583333342,1046.86701,570.1,-112504.03586,1.01623
1046.20541,569.85,-113768.63227,1.01815,1046.7641666666668,570.3,-111503.03605500002,1.0165091666666666,1047.21312,570.2,-112003.53596,1.01521
1046.27663,569.95,-113258.12237,1.01794,1046.974166666667,570.4,-111002.536155,1.015906041666667,1046.92465,570.3,-111536.40272,1.01605
1046.36052,570.05,-112754.28581,1.0177,1046.2158333333327,570.5,-110401.936275,1.018105,1046.65139,570.4,-110969.1695,1.01684
1046.4027,570.15,-112233.76591,1.01757,1045.8872222222217,570.6,-109901.436375,1.0190691666666667,1046.35907,570.5,-110435.30293,1.01769
1046.43598,570.25,-111703.23602,1.01748,1045.1211111111106,570.7,-109300.83649500001,1.021321111111111,1045.74139,570.6,-109868.06972,1.0195
1046.49897,570.35,-111172.70612,1.01729,1046.2911111111114,570.8,-108700.23661500002,1.0179024999999997,1045.76648,570.7,-109300.8365,1.01943
1046.34274,570.45,-110628.82956,1.01775,1045.5727777777774,570.9,-107966.170095,1.0200011111111111,1045.66167,570.8,-108655.74774,1.01974
1046.21649,570.55,-110108.30967,1.01812,1044.4633333333334,571.0,-107799.33679500001,1.0232520833333332,1045.44241,570.9,-108155.24784,1.02039
1046.07895,570.65,-109587.78977,1.01852,1046.4641666666666,571.1,-107198.736915,1.0173862499999995,1045.50009,571.0,-107654.74794,1.02021
1045.90664,570.75,-109047.24988,1.01902,1045.3125000000002,571.2,-106698.237015,1.0207491666666668,1045.41333,571.1,-107232.10358,1.02046
1045.78168,570.85,-108516.71999,1.01939,1045.5145833333333,571.3,-106197.737115,1.020170416666667,1045.76375,571.2,-106698.23702,1.01944
1045.5862,570.95,-107976.18009,1.01996,1045.0193750000003,571.4,-105597.13723500002,1.021626666666667,1045.28215,571.3,-106164.37046,1.02085
1045.55834,571.05,-107418.95687,1.02004,1045.937222222222,571.5,-104829.704055,1.0189344444444446,1045.49039,571.4,-105541.52614,1.02024
1045.5949,571.15,-106858.39698,1.01994,1046.2527777777775,571.6,-104295.837495,1.0180233333333335,1045.73646,571.5,-104907.5596,1.01953
1045.71415,571.25,-106304.51043,1.01959,1046.3136111111107,571.7,-103761.97093500002,1.0178338888888887,1046.16787,571.6,-104295.83749,1.01826
1045.69095,571.35,-105743.95054,1.01966,1046.0591666666667,571.8,-103094.637735,1.0185774999999997,1046.20852,571.7,-103717.48205,1.01814
1045.68442,571.45,-105223.43064,1.01967,1045.5075,571.9,-102760.971135,1.0201902777777778,1045.96009,571.8,-103205.85994,1.01887
1045.76001,571.55,-104642.85076,1.01945,1045.219166666667,572.0,-101993.53795499999,1.021043541666667,1045.59528,571.9,-102616.38227,1.01994
1045.66192,571.65,-104062.27088,1.01974,1045.4833333333333,572.1,-101392.938075,1.0202849999999997,1045.40333,572.0,-102049.14905,1.02051
1045.67272,571.75,-103481.69099,1.01971,1045.4204166666666,572.2,-100892.438175,1.020444583333333,1045.37431,572.1,-101426.30474,1.02059
1045.55912,571.85,-102917.79444,1.02005,1044.3786111111108,572.3,-100558.771575,1.023500277777778,1045.09412,572.2,-100948.04928,1.02141
1045.67329,571.95,-102347.22455,1.01971,1046.1611111111113,572.4,-99891.438375,1.0182738888888894,1045.32005,572.3,-100447.54938,1.02074
1045.69999,572.05,-101813.35799,1.01963,1046.2041666666664,572.5,-99491.03845500002,1.018145,1045.5813,572.4,-99980.41614,1.01997
1045.56721,572.15,-101272.8181,1.02002,1044.925,572.6,-98890.438575,1.0219010000000008,1045.76343,572.5,-99424.30513,1.01944
1045.48793,572.25,-100725.60488,1.02025,1045.5208333333333,572.7,-98289.83869499998,1.0201375,1045.55,572.6,-98890.43858,1.02006
1045.3329,572.35,-100205.08498,1.02071,1044.508888888889,572.8,-97889.438775,1.0231400000000002,1044.98491,572.7,-98356.57201,1.02173
1045.13619,572.45,-99647.86176,1.02129,1043.540416666667,572.9,-97188.738915,1.0259833333333341,1044.52338,572.8,-97789.33879,1.02309
1044.95369,572.55,-99117.33186,1.02182,1043.3941666666667,573.0,-96688.239015,1.0264133333333334,1043.81449,572.9,-97255.47224,1.02518
1044.92392,572.65,-98606.82197,1.02191,1045.1855555555558,573.1,-96287.839095,1.0211333333333332,1044.04005,573.0,-96721.60568,1.02451
1044.88421,572.75,-98096.31207,1.02202,1045.0233333333333,573.2,-95787.339195,1.0216054166666664,1044.53435,573.1,-96254.47244,1.02305
1044.91615,572.85,-97569.11884,1.02193,1044.6980555555556,573.3,-95286.839295,1.0225519444444444,1044.96898,573.2,-95787.3392,1.02176
1044.83675,572.95,-97048.59894,1.02216,1045.367083333333,573.4,-94686.239415,1.0205854166666668,1045.02949,573.3,-95253.47264,1.02158
1044.72021,573.05,-96548.09904,1.0225,1045.03875,573.5,-94486.03945499999,1.02155875,1045.03463,573.4,-94819.70606,1.02157
1044.74942,573.15,-96057.60914,1.02241,1045.2170833333337,573.6,-93985.539555,1.0210304166666664,1045.20764,573.5,-94385.93948,1.02106
1044.72769,573.25,-95567.11924,1.02248,1045.3035416666667,573.7,-93384.93967500002,1.020779166666667,1045.18646,573.6,-93952.1729,1.02112
1044.70519,573.35,-95046.59934,1.02254,1044.283888888889,573.8,-92684.239815,1.0237813888888887,1044.93484,573.7,-93351.57302,1.02186
1044.86302,573.45,-94546.09944,1.02208,1045.11875,573.9,-92183.73991499998,1.02134125,1044.90206,573.8,-92750.97314,1.02197
1045.02516,573.55,-94045.59954,1.0216,1045.0155555555555,574.0,-91683.24001500002,1.0216477777777777,1044.80606,573.9,-92183.73992,1.02226
1044.80573,573.65,-93535.08965,1.02225,1042.9912500000003,574.1,-91182.740115,1.0275933333333336,1044.37519,574.0,-91683.24002,1.02353
1044.71767,573.75,-93024.57975,1.02251,1044.142777777778,574.2,-90682.240215,1.0241958333333332,1044.04986,574.1,-91182.74012,1.02448
1044.7342,573.85,-92504.05985,1.02246,1044.8633333333337,574.3,-90081.640335,1.0220791666666666,1043.99912,574.2,-90648.87356,1.02462
1044.58216,573.95,-91983.53996,1.02291,1043.846666666667,574.4,-89481.04045500002,1.025064722222222,1044.28426,574.3,-90081.64034,1.02378
1044.37256,574.05,-91422.98007,1.02352,1042.9427777777778,574.5,-88880.44057500002,1.0277336111111115,1043.88426,574.4,-89481.04046,1.02496
1044.07373,574.15,-90862.42018,1.02441,1042.2287500000002,574.6,-88379.94067499998,1.0298479166666663,1043.00606,574.5,-88913.80724,1.02755
1043.81433,574.25,-90311.87029,1.02517,1042.709583333334,574.7,-87879.44077500001,1.0284329166666666,1042.62704,574.6,-88379.94068,1.02867
1043.75003,574.35,-89786.34539,1.02536,1043.6408333333334,574.8,-87428.99086500001,1.0256697916666668,1042.85972,574.7,-87896.12411,1.02798
1043.64182,574.45,-89255.8155,1.02568,1044.0366666666666,574.9,-86878.440975,1.024525,1043.46236,574.8,-87395.62421,1.02621
1043.5322,574.55,-88720.28061,1.026,1043.919375,575.0,-86327.89108500001,1.0248627083333337,1043.86562,574.9,-86878.44098,1.02502
1043.56695,574.65,-88164.72572,1.0259,1043.33875,575.1,-85627.191225,1.0265808333333335,1043.76493,575.0,-86277.8411,1.02532
1043.55076,574.75,-87594.15583,1.02595,1043.9808333333333,575.2,-84976.54135500001,1.0246716666666666,1043.74632,575.1,-85643.87456,1.02537
1043.37413,574.85,-87043.60594,1.02647,1043.0970833333336,575.3,-84576.14143500001,1.0272704166666669,1043.47222,575.2,-85059.95801,1.02617
1043.30955,574.95,-86503.06605,1.02666,1043.2008333333333,575.4,-84075.64153499999,1.0269800000000002,1043.42625,575.3,-84542.77478,1.02631
1043.32074,575.05,-85955.85283,1.02662,1043.0547222222224,575.5,-83408.30833500001,1.027405,1043.11755,575.4,-84020.03044,1.02722
1043.40365,575.15,-85411.97627,1.02638,1043.057777777778,575.6,-82941.17509500001,1.027395833333333,1043.10444,575.5,-83475.04166,1.02726
1043.33574,575.25,-84851.41638,1.02658,1042.0305555555558,575.7,-82273.841895,1.0304352777777774,1042.71435,575.6,-82874.44178,1.02841
1043.21988,575.35,-84275.8415,1.02692,1042.4822222222226,575.8,-81673.242015,1.0291063888888892,1042.52352,575.7,-82296.08634,1.02898
1042.94722,575.45,-83695.26161,1.02773,1041.3100000000004,575.9,-81072.64213500003,1.0325738888888885,1041.94093,575.8,-81673.24202,1.03071
1042.71436,575.55,-83109.67673,1.02842,1041.5908333333334,576.0,-80472.04225500001,1.0317437500000002,1041.79435,575.9,-81072.64214,1.03114
1042.59351,575.65,-82560.79517,1.02877,1042.1302777777778,576.1,-80138.375655,1.0301416666666663,1041.67704,576.0,-80561.02002,1.03149
1042.3976,575.75,-82020.25528,1.02935,1042.021666666667,576.2,-79571.14243499999,1.0304583333333333,1041.91426,576.1,-80060.52012,1.03078
1042.38842,575.85,-81469.70539,1.02938,1043.005277777778,576.3,-79070.64253499999,1.0275591666666668,1042.38574,576.2,-79593.38688,1.02939
1042.46435,575.95,-80899.1355,1.02916,1043.9602083333336,576.4,-78369.942675,1.0247377083333336,1042.99572,576.3,-79003.90922,1.02759
1042.42905,576.05,-80345.24895,1.02926,1042.7016666666666,576.5,-77869.442775,1.0284416666666665,1043.22238,576.4,-78436.676,1.02691
1042.32154,576.15,-79788.02573,1.02958,1041.9827083333337,576.6,-77368.94287500001,1.0305881250000002,1042.88153,576.5,-77869.44278,1.02792
1042.30303,576.25,-79237.47584,1.02963,1041.8454166666668,576.7,-76768.34299500001,1.0309895833333331,1042.1766,576.6,-77335.57622,1.03001
1042.27589,576.35,-78716.95594,1.02971,1042.2108333333335,576.8,-76468.043055,1.0298908333333332,1042.01299,576.7,-76868.44298,1.03049
1042.37317,576.45,-78216.45604,1.02943,1042.282777777778,576.9,-76067.64313499998,1.0297063888888889,1042.11301,576.8,-76434.6764,1.0302
1042.31367,576.55,-77725.96614,1.0296,1040.9958333333336,577.0,-75567.14323500001,1.03351875,1041.82981,576.9,-76034.27648,1.03104
1042.17414,576.65,-77218.79291,1.03002,1040.735,577.1,-75066.643335,1.0342894444444448,1041.33787,577.0,-75567.14324,1.0325
1042.0805,576.75,-76708.28301,1.0303,1041.0852777777784,577.2,-74466.04345499999,1.0332622222222223,1040.9387,577.1,-75033.27668,1.03369
1041.91956,576.85,-76207.78311,1.03078,1041.3958333333335,577.3,-74065.64353500001,1.0323258333333334,1041.07204,577.2,-74532.77678,1.03329
1041.60542,576.95,-75730.63987,1.0317,1040.8188888888892,577.4,-73598.510295,1.0340350000000005,1041.1,577.3,-74043.3991,1.03321
1041.41081,577.05,-75256.8333,1.03228,1040.7555555555555,577.5,-73131.37705499999,1.0342294444444446,1040.99009,577.4,-73598.5103,1.03353
1041.21608,577.15,-74776.35339,1.03286,1040.0354166666666,577.6,-72564.14383500001,1.0363799999999999,1040.53662,577.5,-73098.0104,1.03488
1041.1299,577.25,-74295.87349,1.03312,1040.9835416666665,577.7,-71963.54395500003,1.0335500000000004,1040.5915,577.6,-72553.02162,1.03472
1041.03642,577.35,-73768.68026,1.0334,1041.2761111111113,577.8,-71196.11077500001,1.0326847222222222,1040.76502,577.7,-71907.93286,1.0342
1040.8814,577.45,-73268.18036,1.03386,1040.7325,577.9,-71062.64413500001,1.0342941666666663,1040.99738,577.8,-71407.43296,1.03351
1040.73823,577.55,-72767.68046,1.03428,1039.564166666667,578.0,-70562.144235,1.03778875,1040.52426,577.9,-70940.29972,1.03492
1040.88095,577.65,-72267.18056,1.03386,1042.1622222222222,578.1,-70061.644335,1.0300733333333334,1040.81963,578.0,-70562.14424,1.03405
1040.97017,577.75,-71776.69066,1.0336,1041.9775000000004,578.2,-69561.14443500001,1.0306058333333334,1041.23463,578.1,-70061.64434,1.03282
1041.00909,577.85,-71276.19076,1.03348,1041.7850000000003,578.3,-69060.64453500001,1.0311688888888888,1041.97491,578.2,-69561.14444,1.03062
1041.3042,577.95,-70772.35419,1.03261,1043.77,578.4,-68560.14463499999,1.0252929166666669,1042.51083,578.3,-69060.64454,1.02902
1041.39653,578.05,-70265.18096,1.03233,1041.678888888889,578.5,-68059.64473500001,1.0314875,1042.4113,578.4,-68560.14464,1.02932
1041.42441,578.15,-69764.68106,1.03225,1040.3141666666668,578.6,-67559.144835,1.03557,1041.92102,578.5,-68059.64474,1.03078
1041.44616,578.25,-69254.17116,1.03219,1041.2009999999998,578.7,-66858.44497499999,1.0329074999999992,1041.06469,578.6,-67492.41152,1.03332
1041.36121,578.35,-68760.3446,1.03244,1040.4266666666667,578.8,-66257.84509500001,1.0352299999999999,1040.64728,578.7,-66891.81164,1.03457
1041.51592,578.45,-68249.8347,1.03198,1042.2795833333337,578.9,-65957.545155,1.0296941666666666,1041.30242,578.8,-66357.94508,1.03261
1041.63334,578.55,-67739.3248,1.03163,1040.7383333333337,579.0,-65457.04525500001,1.0342738888888892,1041.14819,578.9,-65890.81184,1.03307
1041.59453,578.65,-67208.79491,1.03174,1041.7741666666668,579.1,-64756.34539500001,1.0312081250000005,1041.59736,579.0,-65390.31194,1.03173
1041.56045,578.75,-66658.24502,1.03184,1041.6366666666668,579.2,-64055.645535,1.0316105555555557,1041.38306,579.1,-64756.3454,1.03236
1041.50186,578.85,-66117.70512,1.03202,1041.199166666667,579.3,-63655.24561500002,1.0328966666666666,1041.53667,579.2,-64155.74552,1.03191
1041.28422,578.95,-65577.16523,1.03266,1041.5935416666664,579.4,-63154.74571500001,1.0317627083333332,1041.47646,579.3,-63621.87896,1.03209
1041.1605,579.05,-65026.61534,1.03303,1040.4416666666666,579.5,-62554.145835,1.0351808333333332,1041.07812,579.4,-63121.37906,1.03328
1041.19129,579.15,-64486.07545,1.03294,1040.6220833333334,579.6,-62153.74591500001,1.0346491666666668,1040.88576,579.5,-62620.87916,1.03386
1041.13897,579.25,-63965.55555,1.0331,1040.677777777778,579.7,-61653.24601500001,1.0344961111111108,1040.58051,579.6,-62120.37926,1.03478
1041.1163,579.35,-63445.03566,1.03317,1040.2,579.8,-61052.64613500001,1.035899583333333,1040.49995,579.7,-61619.87936,1.03501
1040.77362,579.45,-62921.1791,1.03419,1038.852777777778,579.9,-60718.97953500001,1.0399283333333331,1039.91019,579.8,-61141.6239,1.03677
1040.80189,579.55,-62370.62921,1.03411,1041.0210416666666,580.0,-59951.54635500001,1.0334387499999995,1040.02461,579.9,-60574.39068,1.03642
1040.65731,579.65,-61806.73265,1.03454,1040.3283333333334,580.1,-59117.37985499999,1.035505277777778,1040.06738,580.0,-59929.30192,1.03629
1040.53203,579.75,-61279.53942,1.03491,1040.3838888888888,580.2,-58783.71325500003,1.0353297222222215,1040.57775,580.1,-59284.21316,1.03476
1040.35194,579.85,-60738.99953,1.03545,1039.3983333333333,580.3,-58249.84669500002,1.0382766666666663,1040.03685,580.2,-58716.97994,1.03637
1040.20688,579.95,-60198.45964,1.03588,1040.1429166666665,580.4,-57749.34679500001,1.0360595833333333,1039.97505,580.3,-58260.96892,1.03656
1040.10155,580.05,-59667.92975,1.03619,1039.3883333333335,580.5,-57248.846895,1.0383108333333333,1039.64319,580.4,-57749.3468,1.03755
1039.98284,580.15,-59127.38985,1.03654,1039.435,580.6,-56748.34699500001,1.0381699999999998,1039.65542,580.5,-57248.8469,1.03751
1039.93623,580.25,-58586.84996,1.03668,1040.2116666666668,580.7,-56247.84709500001,1.0358575,1039.67833,580.6,-56748.347,1.03745
1039.86915,580.35,-58051.31507,1.03688,1039.5291666666662,580.8,-55697.29720500001,1.03788875,1039.72528,580.7,-56231.16377,1.03731
1039.98949,580.45,-57504.10184,1.03652,1040.0562500000003,580.9,-55246.84729500001,1.036323333333333,1039.93236,580.8,-55730.66387,1.03669
1039.82483,580.55,-56963.56195,1.03701,1039.3743750000006,581.0,-54546.147435,1.0383554166666664,1039.65326,580.9,-55163.43065,1.03752
1039.69987,580.65,-56446.37872,1.03738,1039.0787500000004,581.1,-53945.547555,1.0392495833333335,1039.50312,581.0,-54579.5141,1.03798
1039.68959,580.75,-55912.51216,1.03741,1040.2811111111114,581.2,-53445.047655,1.0356422222222224,1039.57808,581.1,-53978.91422,1.03775
1039.74776,580.85,-55371.97227,1.03724,1039.98,581.3,-52844.44777500001,1.0365369444444446,1039.77995,581.2,-53411.681,1.03714
1039.85138,580.95,-54841.44238,1.03693,1041.1791666666668,581.4,-52444.04785500001,1.0329633333333337,1040.48009,581.3,-52911.1811,1.03505
1039.92769,581.05,-54320.92248,1.0367,1040.151388888889,581.5,-52043.64793500001,1.0360388888888892,1040.43685,581.4,-52444.04786,1.03518
1039.9836,581.15,-53790.39259,1.03654,1039.9941666666666,581.6,-51443.04805500002,1.036494722222222,1040.44157,581.5,-51976.91462,1.03517
1040.02852,581.25,-53249.85269,1.0364,1040.6608333333334,581.7,-50842.448175,1.0345222222222221,1040.2688,581.6,-51443.04806,1.03569
1039.9621,581.35,-52724.3278,1.0366,1038.865,581.8,-50442.048255,1.039905833333333,1039.84,581.7,-50909.1815,1.03697
1039.67223,581.45,-52213.8179,1.03747,1037.1575000000003,581.9,-50141.748315,1.0450287500000002,1038.89444,581.8,-50475.41492,1.03982
1039.54154,581.55,-51723.328,1.03787,1038.0675,582.0,-49641.24841500001,1.042281111111111,1038.03,581.9,-50075.015,1.04241
1039.53278,581.65,-51232.8381,1.03789,1038.9911111111114,582.1,-49040.64853500001,1.0395302777777775,1038.07204,582.0,-49607.88176,1.04228
1039.32127,581.75,-50722.3282,1.03853,1038.1660416666666,582.2,-48339.948675,1.0420029166666671,1038.40822,582.1,-49007.28188,1.04127
1039.27956,581.85,-50211.8183,1.03866,1039.562916666667,582.3,-47739.348795,1.0378004166666668,1038.90669,582.2,-48373.31534,1.03978
1038.83606,581.95,-49711.3184,1.03999,1036.744166666667,582.4,-47439.048855,1.0462725,1038.15771,582.3,-47839.44878,1.04203
1038.65028,582.05,-49210.8185,1.04054,1038.2936111111112,582.5,-47038.64893500001,1.0416041666666669,1038.20023,582.4,-47405.6822,1.04189
1038.4464,582.15,-48710.3186,1.04116,1037.955277777778,582.6,-46438.049055,1.0426263888888887,1037.66435,582.5,-46971.91562,1.0435
1038.21073,582.25,-48219.8287,1.04186,1038.304166666667,582.7,-45937.54915499999,1.0415841666666668,1038.18435,582.6,-46471.41572,1.04194
1038.25823,582.35,-47719.3288,1.04172,1039.34,582.8,-45437.04925500001,1.0384541666666676,1038.53315,582.7,-45937.54916,1.04089
1038.46695,582.45,-47188.79891,1.04109,1039.2447222222224,582.9,-44836.449375,1.0387466666666665,1038.96296,582.8,-45403.6826,1.0396
1038.52678,582.55,-46648.25901,1.04091,1038.6658333333341,583.0,-44235.84949500001,1.0404927777777777,1039.08352,582.9,-44836.44938,1.03923
1038.58838,582.65,-46117.72912,1.04073,1039.6070833333335,583.1,-43735.349595000014,1.0376829166666666,1039.17255,583.0,-44269.21616,1.03897
1038.5764,582.75,-45607.21922,1.04076,1038.0462500000006,583.2,-43234.84969500001,1.0423525000000002,1038.77306,583.1,-43735.3496,1.04018
1038.59014,582.85,-45123.40265,1.04072,1039.7002777777775,583.3,-42901.183095,1.0373769444444447,1039.11787,583.2,-43290.4608,1.03914
1038.76989,582.95,-44602.88276,1.04018,1038.541666666667,583.4,-42233.849895000014,1.0408686111111112,1038.76273,583.3,-42789.9609,1.0402
1038.74369,583.05,-44072.35286,1.04026,1038.031666666667,583.5,-41733.349995,1.0424,1038.75787,583.4,-42289.461,1.04022
1038.87058,583.15,-43571.85296,1.03988,1039.2241666666666,583.6,-41433.050055000014,1.0388333333333333,1038.59917,583.5,-41800.08332,1.0407
1038.82483,583.25,-43071.35306,1.04002,1037.8466666666668,583.7,-40932.550155,1.0429562499999998,1038.3675,583.6,-41366.31674,1.0414
1038.66096,583.35,-42540.82317,1.04051,1037.7012500000003,583.8,-40131.75031500001,1.0433925,1038.25736,583.7,-40832.45018,1.04173
1038.54588,583.45,-42053.66993,1.04086,1038.0938888888886,583.9,-39964.917015,1.0422088888888892,1037.8806,583.8,-40343.0725,1.04285
1038.48365,583.55,-41538.15503,1.04104,1038.0435416666667,584.0,-39080.700525000015,1.0423577083333335,1037.94623,583.9,-39725.78929,1.04265
1038.21269,583.65,-41047.66513,1.04186,1036.8975000000003,584.1,-38830.450575,1.0458258333333332,1037.67831,584.0,-39292.02271,1.04346
1038.24892,583.75,-40532.15024,1.04175,1038.4085416666665,584.2,-38079.700725,1.0412506249999998,1037.78319,584.1,-38663.61728,1.04314
1038.07564,583.85,-39994.94701,1.04227,1037.9675000000002,584.3,-37529.150835000015,1.0425895833333334,1037.75785,584.2,-38146.43405,1.04322
1037.99981,583.95,-39494.44711,1.04249,1037.783333333334,584.4,-37228.850894999996,1.0431320833333335,1038.05312,584.3,-37612.56749,1.04232
1037.89826,584.05,-38968.92221,1.0428,1037.01625,584.5,-36478.101045,1.04546375,1037.58903,584.4,-37078.70093,1.04373
1037.68776,584.15,-38428.38232,1.04343,1037.1191666666666,584.6,-36027.651135,1.0451595833333334,1037.30625,584.5,-36578.20103,1.04459
